timestamp,RED,IR,GREEN,AMBIENT
1635154432,57390.0,23181.0,77713.0,87301.0
1635174421,57405.0,23185.0,77712.0,87485.0
1635193984,57382.0,23176.0,77704.0,87566.0
1635213973,57367.0,23169.0,77694.0,87556.0
1635234048,57389.0,23185.0,77722.0,87614.0
1635254037,57413.0,23199.0,77760.0,87664.0
1635273984,57413.0,23199.0,77749.0,87633.0
1635293973,57389.0,23191.0,77710.0,87611.0
1635313920,57396.0,23194.0,77742.0,87698.0
1635333909,57404.0,23209.0,77746.0,87519.0
1635353984,57430.0,23212.0,77810.0,87279.0
1635373973,57450.0,23218.0,77835.0,86970.0
1635393920,57451.0,23216.0,77834.0,86540.0
1635413909,57482.0,23232.0,77859.0,86134.0
1635433856,57483.0,23221.0,77870.0,85655.0
1635453845,57490.0,23227.0,77855.0,85160.0
1635473920,57478.0,23224.0,77845.0,84583.0
1635493909,57460.0,23205.0,77812.0,84015.0
1635513856,57427.0,23200.0,77786.0,83594.0
1635533845,57440.0,23206.0,77817.0,83379.0
1635553792,57446.0,23203.0,77830.0,83299.0
1635573781,57428.0,23191.0,77795.0,83167.0
1635593856,57425.0,23197.0,77780.0,83049.0
1635613845,57444.0,23210.0,77825.0,83033.0
1635633792,57457.0,23209.0,77860.0,83033.0
1635653781,57468.0,23200.0,77829.0,83008.0
1635673728,57436.0,23195.0,77791.0,82988.0
1635693717,57432.0,23190.0,77793.0,83063.0
1635713792,57460.0,23197.0,77847.0,83163.0
1635733781,57500.0,23227.0,77888.0,83272.0
1635753728,57532.0,23226.0,77929.0,83447.0
1635773717,57561.0,23243.0,77949.0,83652.0
1635793664,57563.0,23249.0,77910.0,83666.0
1635813653,57578.0,23266.0,77987.0,83825.0
1635833728,57525.0,23242.0,77936.0,83888.0
1635853717,57495.0,23223.0,77893.0,83878.0
1635873664,57499.0,23215.0,77894.0,83912.0
1635893653,57508.0,23231.0,77958.0,84074.0
1635913600,57523.0,23228.0,77976.0,84253.0
1635933589,57536.0,23231.0,77986.0,84293.0
1635953664,57532.0,23231.0,77966.0,84376.0
1635973653,57526.0,23221.0,77935.0,84662.0
