timestamp,Pressure
137492126,101237.265625
137652221,101223.234375
137812316,101225.359375
137972442,101254.8125
138132873,101236.734375
138292144,101233.796875
138452209,101243.0390625
138612213,101225.921875
138772186,101225.0234375
138932220,101236.2578125
139092224,101238.3828125
139252258,101224.3359375
139412200,101226.453125
139572357,101244.7421875
139732208,101214.5234375
139892211,101228.765625
140052215,101251.1015625
140212219,101240.0625
140372222,101223.953125
140532409,101208.921875
140692230,101256.4921875
140852233,101182.7890625
141012603,101227.3984375
141172241,101231.5078125
141332214,101237.6640625
141492248,101227.640625
141652282,101237.84375
141812225,101235.90625
141972290,101235.96875
142132263,101229.984375
142292297,101231.0703125
142452392,101240.2421875
142612274,101250.4453125
142772277,101231.296875
142932342,101240.46875
143092254,101225.359375
143252349,101233.515625
143412353,101234.59375
143572296,101241.7734375
143732452,101239.7734375
143892456,101238.8515625
144052307,101218.6640625
144212310,101228.8671875
144372314,101235.9921875
144532318,101247.21875
144692321,101240.1953125
144852325,101253.421875
145012329,101242.34375
145172332,101246.4453125
145332397,101231.3203125
145492340,101228.34375
145652343,101231.421875
145812347,101251.71875
145972351,101257.8671875
146132507,101248.8359375
146292358,101241.765625
146452362,101239.8046875
146612365,101242.8828125
146772430,101233.84375
146932373,101226.765625
147092376,101231.890625
147252410,101237.0078125
147412384,101229.9296875
147572387,101236.078125
147732391,101243.2421875
147892395,101246.3203125
148052398,101253.4453125
148212585,101255.53125
148372589,101202.84375
148532775,101214.0625
148692413,101246.53125
148852447,101221.2265625
149012603,101229.375
149172760,101238.546875
149332458,101233.515625
149492462,101240.6796875
149652465,101239.6953125
149812438,101233.6328125
149972442,101243.828125
150132446,101237.765625
150292449,101230.71875
150452453,101229.734375
150612457,101245.9921875
150772430,101226.7734375
150932464,101247.09375
151092590,101243.078125
151252471,101245.1171875
151412445,101221.84375
151572448,101234.046875
151732482,101227.984375
151892669,101226.9921875
152052490,101235.140625
152212463,101231.125
152372467,101254.4765625
152532684,101246.3984375
152692504,101229.1796875
152852508,101240.359375
153012481,101223.140625
153172515,101233.3359375
153332611,101252.6328125
153492523,101238.453125
153652526,101250.65625
153812530,101229.375
153972686,101233.46875
154132446,101255.8046875
154292572,101237.5546875
154452575,101236.5625
154612548,101233.5625
154772705,101229.53125
154932617,101230.5546875
155092559,101219.4296875
155252532,101240.7734375
155412689,101218.4609375
155572662,101233.7109375
155732574,101236.7734375
155892578,101243.8984375
156052581,101233.765625
156212707,101284.5546875
156372589,101235.8359375
156532592,101211.5078125
156692596,101219.6484375
156852722,101255.203125
157012725,101228.8203125
157172607,101223.765625
157332611,101244.09375
157492614,101251.21875
157652740,101207.6015625
157812622,101245.171875
157972625,101291.8828125
158132629,101264.5078125
158292816,101243.203125
158452697,101245.2421875
158612701,101228.0
158772766,101130.546875
158933105,101235.1484375
159092803,101234.15625
159252716,101372.265625
159412658,101230.1171875
159572692,101226.078125
159732818,101245.390625
159892700,101231.1796875
160052703,101250.4921875
160212677,101241.3671875
160372863,101244.4375
160532745,101238.3515625
160692687,101246.5
160852691,101236.3515625
161012695,101250.5859375
161172790,101238.4140625
161332702,101256.7109375
161492706,101271.9609375
161652709,101230.328125
161812896,101224.2421875
161972717,101237.46875
162132720,101247.640625
162292907,101251.7265625
162452728,101263.9375
162612854,101237.53125
162772766,101235.5078125
162932922,101249.7421875
163093078,101228.4140625
163255676,101228.4140625
163413391,101214.2109375
163573547,101240.640625
163732757,101221.3359375
163892791,101230.5078125
164052856,101194.9375
164212799,101283.375
164372802,101271.1953125
164532775,101207.1640625
164692779,101271.2109375
164852813,101284.4296875
165012786,101237.6796875
165172821,101245.828125
165332824,101215.3359375
165492889,101143.171875
165652770,101261.1015625
165812805,101237.734375
165972808,101266.203125
166132904,101258.0859375
166292816,101256.0546875
166452819,101261.140625
166612823,101226.5859375
166772827,101232.6875
166932830,101240.8359375
167092834,101246.9453125
167255126,101206.2734375
167412841,101244.9296875
167572906,101232.7265625
167732910,101198.1640625
167892852,101265.28125
168052856,101285.6328125
168212860,101246.9921875
168372863,101244.9609375
168532867,101242.9375
168692871,101224.6328125
168852905,101207.3515625
169013000,101270.4140625
169173065,101217.53125
169333251,101228.7265625
169492889,101238.8984375
169652893,101242.96875
169812896,101282.640625
169972930,101232.8125
170132934,101269.4296875
170292938,101237.90625
170453063,101276.5625
170612915,101237.9140625
170772918,101286.7421875
170932922,101234.875
171092895,101248.1015625
171255035,101245.0546875
171412933,101226.7421875
171572937,101240.9921875
171732940,101248.1171875
171893035,101267.4453125
172052947,101222.6875
172212951,101242.0234375
172372924,101223.71875
172532928,101267.46875
172692962,101226.7734375
172852966,101232.8828125
173012969,101234.921875
173172973,101236.953125
173333068,101173.875
173492980,101232.890625
173652984,101226.7890625
173812957,101259.3515625
173972991,101246.125
174133178,101263.4296875
174292999,101236.96875
174453002,101260.3828125
174613006,101228.8359375
174773132,101239.015625
174933013,101232.9140625
175092987,101238.0
175255096,101250.2109375
175413055,101253.2734375
175573059,101245.125
175733032,101304.15625
175893066,101232.921875
176053070,101219.6875
176213073,101254.296875
176373443,101241.0703125
176533050,101217.65625
176693054,101154.5546875
176853057,101256.3359375
177013153,101261.4296875
177173065,101243.109375
