timestamp,RED,IR,GREEN,AMBIENT
1776170495767195,102636.0,38651.0,130178.0,28610.0
1776170495787184,102590.0,38620.0,130120.0,28596.0
1776170495807173,102561.0,38596.0,130057.0,28587.0
1776170495827162,102541.0,38570.0,130032.0,28582.0
1776170495847151,102547.0,38556.0,130015.0,28578.0
1776170495867140,102534.0,38535.0,130016.0,28581.0
1776170495887129,102530.0,38518.0,129998.0,28585.0
1776170495907118,102522.0,38500.0,129995.0,28590.0
1776170495927107,102543.0,38487.0,130010.0,28605.0
1776170495947096,102557.0,38486.0,130042.0,28615.0
1776170495967207,102555.0,38474.0,130039.0,28626.0
1776170495987196,102564.0,38473.0,130058.0,28635.0
1776170496007063,102557.0,38462.0,130052.0,28637.0
1776170496027052,102549.0,38453.0,130036.0,28655.0
1776170496047041,102537.0,38442.0,130025.0,28662.0
1776170496067030,102539.0,38428.0,130023.0,28667.0
1776170496087019,102555.0,38422.0,130039.0,28682.0
1776170496107008,102586.0,38420.0,130073.0,28697.0
1776170496126997,102597.0,38422.0,130115.0,28705.0
1776170496146986,102595.0,38411.0,130117.0,28709.0
1776170496166976,102586.0,38399.0,130095.0,28713.0
1776170496186965,102553.0,38384.0,130062.0,28719.0
1776170496206954,102580.0,38386.0,130086.0,28714.0
1776170496226943,102611.0,38404.0,130131.0,28723.0
1776170496246932,102625.0,38400.0,130170.0,28721.0
1776170496266921,102615.0,38401.0,130132.0,28737.0
1776170496286910,102570.0,38376.0,130060.0,28751.0
1776170496306899,102529.0,38353.0,129977.0,28764.0
1776170496306899,102504.0,38338.0,129939.0,28786.0
1776170496326888,102502.0,38340.0,129955.0,28807.0
1776170496346877,102492.0,38334.0,129931.0,28830.0
1776170496369185,102480.0,38333.0,129896.0,28851.0
1776170496389174,102456.0,38324.0,129891.0,28889.0
1776170496406874,102452.0,38313.0,129864.0,28912.0
1776170496426863,102409.0,38302.0,129828.0,28933.0
1776170496446852,102389.0,38285.0,129791.0,28955.0
1776170496466841,102377.0,38260.0,129782.0,28989.0
1776170496486830,102384.0,38245.0,129801.0,29025.0
1776170496506819,102380.0,38226.0,129797.0,29049.0
1776170496526808,102364.0,38191.0,129760.0,29092.0
1776170496546797,102353.0,38170.0,129756.0,29138.0
1776170496566786,102355.0,38146.0,129755.0,29184.0
1776170496586775,102387.0,38144.0,129786.0,29234.0
1776170496606764,102398.0,38126.0,129806.0,29287.0
1776170496626753,102416.0,38112.0,129832.0,29345.0
1776170496646742,102417.0,38097.0,129820.0,29402.0
1776170496666731,102417.0,38088.0,129838.0,29449.0
1776170496686720,102417.0,38078.0,129830.0,29496.0
1776170496706709,102433.0,38063.0,129843.0,29538.0
1776170496726698,102413.0,38047.0,129831.0,29595.0
1776170496746687,102399.0,38023.0,129814.0,29640.0
1776170496766676,102391.0,38002.0,129784.0,29686.0
1776170496786665,102399.0,37994.0,129799.0,29724.0
1776170496806654,102424.0,37986.0,129822.0,29758.0
1776170496826643,102442.0,37983.0,129842.0,29823.0
1776170496846632,102422.0,37968.0,129799.0,29877.0
1776170496866622,102412.0,37954.0,129781.0,29942.0
1776170496886611,102412.0,37943.0,129762.0,30033.0
1776170496906600,102358.0,37916.0,129658.0,30128.0
1776170496926589,102330.0,37893.0,129612.0,30253.0
1776170496946578,102317.0,37879.0,129578.0,30386.0
1776170496966567,102295.0,37857.0,129506.0,30548.0
1776170496986556,102256.0,37831.0,129440.0,30741.0
1776170497006545,102235.0,37795.0,129384.0,30945.0
1776170497026534,102174.0,37741.0,129255.0,31193.0
1776170497046523,102107.0,37674.0,129074.0,31433.0
1776170497066512,102037.0,37621.0,128924.0,31698.0
1776170497086501,102015.0,37584.0,128837.0,31993.0
1776170497106581,102004.0,37552.0,128768.0,32274.0
1776170497126570,101963.0,37526.0,128669.0,32552.0
1776170497146468,101937.0,37503.0,128591.0,32812.0
1776170497166457,101887.0,37470.0,128505.0,33040.0
1776170497186446,101882.0,37438.0,128486.0,33237.0
1776170497206435,101870.0,37405.0,128460.0,33410.0
1776170497226485,101816.0,37363.0,128364.0,33548.0
1776170497246474,101784.0,37327.0,128276.0,33659.0
1776170497266493,101757.0,37290.0,128184.0,33746.0
1776170497286482,101721.0,37251.0,128104.0,33848.0
1776170497306532,101698.0,37223.0,128053.0,33921.0
1776170497326521,101699.0,37200.0,128029.0,33970.0
1776170497346571,101703.0,37193.0,128006.0,34021.0
1776170497366560,101725.0,37198.0,128040.0,34040.0
1776170497386611,101770.0,37205.0,128109.0,34071.0
1776170497406600,101773.0,37201.0,128110.0,34082.0
1776170497426650,101755.0,37187.0,128094.0,34103.0
1776170497446639,101729.0,37160.0,128048.0,34099.0
1776170497466322,101748.0,37160.0,128075.0,34074.0
1776170497486311,101759.0,37156.0,128120.0,34024.0
1776170497506270,101781.0,37156.0,128160.0,33994.0
1776170497526259,101793.0,37148.0,128173.0,33997.0
1776170497546248,101803.0,37132.0,128194.0,33991.0
1776170497566237,101857.0,37114.0,128273.0,33996.0
1776170497586226,101888.0,37111.0,128329.0,33990.0
1776170497606215,101927.0,37093.0,128355.0,33952.0
1776170497626204,101942.0,37091.0,128391.0,33947.0
1776170497646193,101989.0,37112.0,128494.0,33968.0
1776170497666182,102011.0,37121.0,128511.0,33988.0
1776170497686171,102032.0,37127.0,128550.0,33998.0
1776170497706160,102052.0,37143.0,128601.0,34022.0
1776170497726149,102109.0,37181.0,128691.0,34063.0
1776170497746138,102152.0,37197.0,128754.0,34086.0
1776170497766127,102174.0,37217.0,128795.0,34109.0
1776170497786116,102188.0,37225.0,128805.0,34127.0
1776170497806105,102176.0,37232.0,128792.0,34143.0
1776170497826094,102162.0,37228.0,128774.0,34123.0
1776170497846083,102147.0,37234.0,128777.0,34106.0
1776170497866072,102144.0,37232.0,128809.0,34106.0
1776170497886061,102208.0,37240.0,128915.0,34114.0
1776170497906050,102275.0,37247.0,129060.0,34133.0
1776170497926039,102281.0,37234.0,129047.0,34103.0
1776170497946028,102242.0,37201.0,129011.0,34065.0
1776170497966017,102253.0,37189.0,129035.0,34057.0
1776170497986006,102267.0,37174.0,129044.0,34048.0
1776170498005995,102279.0,37170.0,129064.0,34018.0
1776170498026045,102262.0,37155.0,129028.0,34014.0
1776170498046034,102242.0,37143.0,128974.0,34017.0
1776170498065962,102246.0,37137.0,128979.0,34020.0
1776170498085951,102249.0,37138.0,129013.0,34042.0
1776170498105940,102249.0,37132.0,128994.0,34103.0
1776170498125929,102283.0,37146.0,129056.0,34170.0
1776170498145918,102326.0,37156.0,129133.0,34261.0
1776170498165907,102362.0,37159.0,129200.0,34355.0
1776170498185896,102400.0,37153.0,129255.0,34401.0
1776170498205885,102475.0,37176.0,129386.0,34431.0
1776170498225874,102527.0,37188.0,129468.0,34437.0
1776170498245863,102577.0,37200.0,129538.0,34450.0
1776170498265852,102593.0,37198.0,129550.0,34500.0
1776170498285841,102551.0,37186.0,129484.0,34565.0
1776170498305830,102536.0,37175.0,129458.0,34636.0
1776170498325819,102592.0,37191.0,129544.0,34637.0
1776170498345809,102639.0,37210.0,129617.0,34620.0
1776170498365798,102614.0,37207.0,129569.0,34599.0
1776170498385787,102583.0,37200.0,129523.0,34600.0
1776170498405776,102592.0,37211.0,129537.0,34638.0
1776170498425765,102577.0,37214.0,129526.0,34649.0
1776170498445754,102605.0,37231.0,129561.0,34692.0
1776170498465773,102648.0,37249.0,129639.0,34731.0
1776170498485762,102690.0,37269.0,129711.0,34791.0
1776170498505721,102714.0,37286.0,129787.0,34834.0
1776170498525710,102754.0,37291.0,129863.0,34862.0
1776170498545699,102817.0,37311.0,130020.0,34919.0
