timestamp,X,Y,Z
1776170495754897,3909.900146484375,768.300048828125,4287.900390625
1776170495764906,3909.900146484375,768.300048828125,4281.900390625
1776170495774916,3905.10009765625,756.300048828125,4281.900390625
1776170495784926,3905.10009765625,768.300048828125,4279.5
1776170495794936,3919.500244140625,765.9000244140625,4283.7001953125
1776170495804945,3914.7001953125,749.1000366210938,4285.5
1776170495814955,3921.900146484375,758.7000122070312,4278.900390625
1776170495824965,3909.900146484375,761.1000366210938,4284.30029296875
1776170495834975,3905.10009765625,768.300048828125,4283.7001953125
1776170495844985,3914.7001953125,770.7000122070312,4283.10009765625
1776170495854994,3909.900146484375,761.1000366210938,4278.30029296875
1776170495865004,3905.10009765625,756.300048828125,4278.30029296875
1776170495875014,3895.500244140625,770.7000122070312,4275.900390625
1776170495885024,3900.300048828125,761.1000366210938,4284.900390625
1776170495895064,3917.10009765625,763.5,4281.900390625
1776170495905043,3917.10009765625,777.9000244140625,4279.5
1776170495915053,3897.900146484375,765.9000244140625,4277.7001953125
1776170495925063,3900.300048828125,773.1000366210938,4275.900390625
1776170495935072,3924.300048828125,765.9000244140625,4277.7001953125
1776170495945082,3924.300048828125,758.7000122070312,4275.900390625
1776170495955092,3912.300048828125,758.7000122070312,4270.5
1776170495965102,3907.500244140625,763.5,4272.900390625
1776170495975111,3914.7001953125,758.7000122070312,4278.30029296875
1776170495985121,3907.500244140625,765.9000244140625,4281.900390625
1776170495995131,3905.10009765625,765.9000244140625,4275.900390625
1776170496005141,3905.10009765625,770.7000122070312,4283.10009765625
1776170496015151,3914.7001953125,761.1000366210938,4278.30029296875
1776170496025160,3907.500244140625,768.300048828125,4278.30029296875
1776170496035170,3914.7001953125,768.300048828125,4280.10009765625
1776170496045180,3912.300048828125,768.300048828125,4280.7001953125
1776170496055190,3912.300048828125,756.300048828125,4286.7001953125
1776170496065199,3902.7001953125,773.1000366210938,4277.7001953125
1776170496075209,3909.900146484375,765.9000244140625,4280.7001953125
1776170496085219,3907.500244140625,751.5,4282.5
1776170496095229,3921.900146484375,756.300048828125,4277.7001953125
1776170496105238,3905.10009765625,763.5,4277.10009765625
1776170496115248,3907.500244140625,753.9000244140625,4283.10009765625
1776170496125258,3917.10009765625,765.9000244140625,4280.7001953125
1776170496135268,3905.10009765625,775.5000610351562,4277.7001953125
1776170496145277,3914.7001953125,763.5,4277.7001953125
1776170496155287,3924.300048828125,756.300048828125,4270.5
1776170496165297,3902.7001953125,761.1000366210938,4278.900390625
1776170496175307,3890.7001953125,770.7000122070312,4280.10009765625
1776170496185317,3905.10009765625,768.300048828125,4280.10009765625
1776170496195326,3902.7001953125,761.1000366210938,4284.900390625
1776170496205336,3909.900146484375,756.300048828125,4280.10009765625
1776170496215346,3907.500244140625,763.5,4276.5
1776170496225356,3921.900146484375,763.5,4281.30029296875
1776170496235365,3933.900146484375,763.5,4284.900390625
1776170496245375,3912.300048828125,758.7000122070312,4276.5
1776170496255385,3909.900146484375,765.9000244140625,4276.5
1776170496265395,3912.300048828125,758.7000122070312,4281.900390625
1776170496275404,3924.300048828125,768.300048828125,4285.5
1776170496285414,3907.500244140625,777.9000244140625,4275.30029296875
1776170496295424,3914.7001953125,792.300048828125,4280.10009765625
1776170496305434,3907.500244140625,758.7000122070312,4278.30029296875
1776170496315444,3902.7001953125,756.300048828125,4283.10009765625
1776170496325453,3909.900146484375,775.5000610351562,4282.5
1776170496335463,3900.300048828125,753.9000244140625,4287.30029296875
1776170496345473,3917.10009765625,758.7000122070312,4272.30029296875
1776170496355483,3914.7001953125,763.5,4281.900390625
1776170496365492,3924.300048828125,749.1000366210938,4281.900390625
1776170496375502,3912.300048828125,768.300048828125,4278.30029296875
1776170496385512,3917.10009765625,765.9000244140625,4275.900390625
1776170496395522,3921.900146484375,756.300048828125,4282.5
1776170496405531,3907.500244140625,763.5,4278.900390625
1776170496415541,3919.500244140625,753.9000244140625,4276.5
1776170496425551,3917.10009765625,763.5,4283.10009765625
1776170496435683,3907.500244140625,765.9000244140625,4283.10009765625
1776170496445570,3924.300048828125,768.300048828125,4283.7001953125
1776170496455580,3917.10009765625,763.5,4277.10009765625
1776170496465590,3914.7001953125,756.300048828125,4273.5
1776170496475600,3919.500244140625,758.7000122070312,4284.30029296875
1776170496485610,3905.10009765625,770.7000122070312,4280.7001953125
1776170496495619,3902.7001953125,751.5,4280.10009765625
1776170496505629,3914.7001953125,761.1000366210938,4278.900390625
1776170496515639,3921.900146484375,751.5,4277.10009765625
1776170496525649,3909.900146484375,768.300048828125,4277.7001953125
1776170496535658,3912.300048828125,756.300048828125,4281.900390625
1776170496545668,3919.500244140625,765.9000244140625,4278.30029296875
1776170496555678,3909.900146484375,761.1000366210938,4278.900390625
1776170496565688,3912.300048828125,756.300048828125,4286.7001953125
1776170496575697,3914.7001953125,758.7000122070312,4277.10009765625
1776170496585707,3917.10009765625,751.5,4280.7001953125
1776170496595717,3926.7001953125,763.5,4281.900390625
1776170496605727,3929.10009765625,751.5,4281.30029296875
1776170496615736,3917.10009765625,749.1000366210938,4280.7001953125
1776170496625746,3912.300048828125,756.300048828125,4281.30029296875
1776170496635756,3912.300048828125,777.9000244140625,4282.5
1776170496645766,3926.7001953125,761.1000366210938,4280.7001953125
1776170496655776,3907.500244140625,744.300048828125,4284.30029296875
1776170496665785,3921.900146484375,768.300048828125,4283.10009765625
1776170496675795,3924.300048828125,758.7000122070312,4281.30029296875
1776170496685805,3909.900146484375,758.7000122070312,4286.10009765625
1776170496695815,3917.10009765625,773.1000366210938,4284.900390625
1776170496705916,3929.10009765625,758.7000122070312,4281.900390625
1776170496715956,3912.300048828125,761.1000366210938,4279.5
1776170496725844,3912.300048828125,763.5,4276.5
1776170496735854,3917.10009765625,761.1000366210938,4277.10009765625
1776170496745863,3909.900146484375,749.1000366210938,4288.5
1776170496755873,3921.900146484375,749.1000366210938,4286.10009765625
1776170496765883,3917.10009765625,770.7000122070312,4278.30029296875
1776170496775893,3914.7001953125,763.5,4283.7001953125
1776170496785902,3907.500244140625,751.5,4278.900390625
1776170496795912,3912.300048828125,761.1000366210938,4280.7001953125
1776170496805983,3914.7001953125,768.300048828125,4275.30029296875
1776170496815932,3907.500244140625,744.300048828125,4278.900390625
1776170496825942,3917.10009765625,770.7000122070312,4284.30029296875
1776170496835951,3919.500244140625,768.300048828125,4283.10009765625
1776170496845961,3931.500244140625,751.5,4286.10009765625
1776170496855971,3914.7001953125,761.1000366210938,4276.5
1776170496865981,3914.7001953125,756.300048828125,4281.900390625
1776170496875990,3914.7001953125,746.7000122070312,4288.5
1776170496886000,3919.500244140625,780.300048828125,4278.900390625
1776170496896010,3912.300048828125,758.7000122070312,4280.10009765625
1776170496906020,3912.300048828125,761.1000366210938,4281.900390625
1776170496916029,3917.10009765625,758.7000122070312,4278.30029296875
1776170496926039,3912.300048828125,753.9000244140625,4276.5
1776170496936049,3917.10009765625,761.1000366210938,4278.30029296875
1776170496946059,3914.7001953125,753.9000244140625,4278.900390625
1776170496956069,3900.300048828125,756.300048828125,4279.5
1776170496966078,3914.7001953125,758.7000122070312,4278.30029296875
1776170496976088,3919.500244140625,763.5,4283.7001953125
1776170496986220,3909.900146484375,761.1000366210938,4275.900390625
1776170496996108,3924.300048828125,770.7000122070312,4281.900390625
1776170497006117,3912.300048828125,753.9000244140625,4278.900390625
1776170497016127,3909.900146484375,746.7000122070312,4279.5
1776170497026137,3919.500244140625,756.300048828125,4283.7001953125
1776170497036147,3921.900146484375,746.7000122070312,4282.5
1776170497046156,3919.500244140625,739.5,4279.5
1776170497056166,3914.7001953125,737.1000366210938,4281.900390625
1776170497066176,3914.7001953125,741.9000244140625,4274.7001953125
1776170497076369,3921.900146484375,758.7000122070312,4278.30029296875
1776170497086195,3926.7001953125,739.5,4280.10009765625
1776170497096205,3933.900146484375,737.1000366210938,4279.5
1776170497106215,3924.300048828125,751.5,4277.10009765625
1776170497116225,3933.900146484375,741.9000244140625,4283.10009765625
1776170497126235,3926.7001953125,746.7000122070312,4277.7001953125
1776170497136244,3929.10009765625,734.7000122070312,4284.900390625
1776170497146254,3929.10009765625,732.300048828125,4280.7001953125
1776170497156264,3933.900146484375,739.5,4278.900390625
1776170497166335,3941.10009765625,727.5,4275.30029296875
1776170497176283,3933.900146484375,717.9000244140625,4283.10009765625
1776170497186293,3931.500244140625,732.300048828125,4275.30029296875
1776170497196303,3926.7001953125,734.7000122070312,4280.10009765625
1776170497206313,3941.10009765625,734.7000122070312,4277.7001953125
1776170497216322,3936.300048828125,734.7000122070312,4275.900390625
1776170497226332,3931.500244140625,717.9000244140625,4274.7001953125
1776170497236342,3931.500244140625,710.7000122070312,4289.7001953125
1776170497246352,3943.500244140625,727.5,4275.900390625
1776170497256361,3938.7001953125,720.300048828125,4278.30029296875
1776170497266402,3950.7001953125,720.300048828125,4278.30029296875
1776170497276381,3936.300048828125,705.9000244140625,4278.30029296875
1776170497286421,3948.300048828125,713.1000366210938,4277.7001953125
1776170497296401,3948.300048828125,717.9000244140625,4279.5
1776170497306410,3933.900146484375,710.7000122070312,4280.7001953125
1776170497316420,3941.10009765625,720.300048828125,4271.10009765625
1776170497326430,3938.7001953125,720.300048828125,4278.30029296875
1776170497336440,3948.300048828125,701.1000366210938,4281.900390625
1776170497346449,3953.10009765625,703.5,4276.5
1776170497356459,3941.10009765625,698.7000122070312,4280.7001953125
1776170497366469,3948.300048828125,710.7000122070312,4277.10009765625
1776170497376479,3943.500244140625,710.7000122070312,4279.5
1776170497386488,3943.500244140625,710.7000122070312,4277.7001953125
1776170497396498,3967.500244140625,710.7000122070312,4285.5
1776170497406508,3941.10009765625,708.300048828125,4281.30029296875
1776170497416518,3945.900146484375,705.9000244140625,4279.5
1776170497426527,3941.10009765625,710.7000122070312,4275.30029296875
1776170497436537,3943.500244140625,727.5,4281.900390625
1776170497446547,3945.900146484375,720.300048828125,4281.900390625
1776170497456557,3957.900146484375,701.1000366210938,4284.30029296875
1776170497466567,3943.500244140625,703.5,4279.5
1776170497476576,3926.7001953125,717.9000244140625,4278.900390625
1776170497486586,3941.10009765625,729.9000244140625,4274.7001953125
1776170497496596,3931.500244140625,717.9000244140625,4272.30029296875
1776170497508009,3945.900146484375,715.5,4275.900390625
1776170497516646,3929.10009765625,713.1000366210938,4275.30029296875
1776170497526717,3929.10009765625,717.9000244140625,4275.30029296875
1776170497536665,3933.900146484375,705.9000244140625,4274.7001953125
1776170497548018,3938.7001953125,732.300048828125,4279.5
1776170497556685,3931.500244140625,725.1000366210938,4272.900390625
1776170497566695,3938.7001953125,729.9000244140625,4282.5
1776170497576704,3938.7001953125,722.7000122070312,4281.30029296875
1776170497587965,3931.500244140625,710.7000122070312,4278.30029296875
1776170497596724,3943.500244140625,720.300048828125,4275.30029296875
1776170497606734,3938.7001953125,717.9000244140625,4277.10009765625
1776170497616744,3938.7001953125,737.1000366210938,4277.10009765625
1776170497627944,3933.900146484375,737.1000366210938,4271.10009765625
1776170497636763,3943.500244140625,727.5,4275.30029296875
1776170497646773,3931.500244140625,734.7000122070312,4285.5
1776170497656813,3933.900146484375,725.1000366210938,4279.5
1776170497667891,3929.10009765625,722.7000122070312,4274.7001953125
1776170497676802,3926.7001953125,732.300048828125,4282.5
1776170497686812,3941.10009765625,732.300048828125,4272.900390625
1776170497696822,3929.10009765625,737.1000366210938,4280.7001953125
1776170497708052,3924.300048828125,727.5,4278.900390625
1776170497716841,3917.10009765625,729.9000244140625,4274.7001953125
1776170497726851,3933.900146484375,744.300048828125,4282.5
1776170497736861,3936.300048828125,715.5,4274.10009765625
1776170497747878,3938.7001953125,725.1000366210938,4281.900390625
1776170497756880,3929.10009765625,708.300048828125,4284.30029296875
1776170497766890,3924.300048828125,737.1000366210938,4277.7001953125
1776170497776900,3931.500244140625,734.7000122070312,4276.5
1776170497787917,3924.300048828125,746.7000122070312,4277.7001953125
1776170497796950,3941.10009765625,732.300048828125,4276.5
1776170497806929,3917.10009765625,729.9000244140625,4277.7001953125
1776170497816939,3924.300048828125,734.7000122070312,4278.30029296875
1776170497827834,3929.10009765625,715.5,4275.30029296875
1776170497836958,3941.10009765625,746.7000122070312,4278.900390625
1776170497846968,3933.900146484375,749.1000366210938,4277.7001953125
1776170497856978,3924.300048828125,729.9000244140625,4276.5
1776170497867781,3926.7001953125,744.300048828125,4277.7001953125
1776170497877028,3917.10009765625,732.300048828125,4279.5
1776170497887007,3933.900146484375,749.1000366210938,4279.5
1776170497897017,3941.10009765625,737.1000366210938,4278.900390625
1776170497907820,3938.7001953125,737.1000366210938,4271.10009765625
1776170497917037,3943.500244140625,744.300048828125,4277.7001953125
1776170497927046,3914.7001953125,751.5,4278.900390625
1776170497937056,3941.10009765625,725.1000366210938,4277.7001953125
1776170497947768,3931.500244140625,737.1000366210938,4277.10009765625
1776170497957076,3931.500244140625,746.7000122070312,4275.900390625
1776170497967085,3919.500244140625,753.9000244140625,4280.10009765625
1776170497977095,3926.7001953125,722.7000122070312,4275.30029296875
1776170497987715,3929.10009765625,746.7000122070312,4289.7001953125
1776170497997115,3924.300048828125,741.9000244140625,4282.5
1776170498007124,3933.900146484375,739.5,4275.900390625
1776170498017134,3924.300048828125,744.300048828125,4280.10009765625
1776170498027693,3929.10009765625,737.1000366210938,4268.10009765625
1776170498037154,3929.10009765625,737.1000366210938,4268.10009765625
1776170498047163,3924.300048828125,749.1000366210938,4278.900390625
1776170498057173,3933.900146484375,732.300048828125,4275.900390625
1776170498067732,3929.10009765625,741.9000244140625,4280.7001953125
1776170498077254,3914.7001953125,746.7000122070312,4274.7001953125
1776170498087203,3931.500244140625,744.300048828125,4277.7001953125
1776170498097212,3933.900146484375,749.1000366210938,4274.10009765625
1776170498107649,3924.300048828125,727.5,4278.30029296875
1776170498117232,3921.900146484375,729.9000244140625,4277.7001953125
1776170498127242,3919.500244140625,751.5,4271.10009765625
1776170498137251,3917.10009765625,744.300048828125,4280.7001953125
1776170498147627,3914.7001953125,741.9000244140625,4277.7001953125
1776170498159590,3914.7001953125,737.1000366210938,4282.5
1776170498167281,3924.300048828125,732.300048828125,4274.10009765625
1776170498177290,3924.300048828125,749.1000366210938,4280.10009765625
1776170498188735,3914.7001953125,739.5,4281.900390625
1776170498197310,3931.500244140625,734.7000122070312,4276.5
1776170498207320,3921.900146484375,739.5,4275.900390625
1776170498217329,3933.900146484375,732.300048828125,4277.7001953125
1776170498227583,3909.900146484375,734.7000122070312,4278.30029296875
1776170498237349,3926.7001953125,727.5,4280.7001953125
1776170498247359,3921.900146484375,737.1000366210938,4278.30029296875
1776170498257369,3926.7001953125,739.5,4275.30029296875
1776170498267561,3926.7001953125,732.300048828125,4278.30029296875
1776170498277388,3933.900146484375,729.9000244140625,4278.900390625
1776170498287398,3941.10009765625,734.7000122070312,4280.7001953125
1776170498297408,3929.10009765625,732.300048828125,4275.900390625
1776170498307539,3921.900146484375,734.7000122070312,4272.900390625
1776170498317427,3914.7001953125,734.7000122070312,4275.900390625
1776170498327437,3917.10009765625,732.300048828125,4274.7001953125
1776170498337447,3919.500244140625,734.7000122070312,4268.7001953125
1776170498348921,3919.500244140625,732.300048828125,4274.10009765625
1776170498357466,3924.300048828125,751.5,4277.7001953125
1776170498367476,3919.500244140625,739.5,4271.7001953125
1776170498377486,3921.900146484375,732.300048828125,4277.10009765625
1776170498387526,3926.7001953125,734.7000122070312,4274.7001953125
1776170498397505,3917.10009765625,734.7000122070312,4272.900390625
1776170498409468,3938.7001953125,739.5,4281.900390625
1776170498417525,3924.300048828125,746.7000122070312,4277.7001953125
1776170498427626,3912.300048828125,725.1000366210938,4277.7001953125
1776170498437636,3905.10009765625,744.300048828125,4273.5
1776170498447554,3917.10009765625,737.1000366210938,4277.7001953125
1776170498457564,3926.7001953125,741.9000244140625,4281.30029296875
1776170498467574,3912.300048828125,734.7000122070312,4277.10009765625
1776170498477583,3917.10009765625,729.9000244140625,4282.5
1776170498487593,3926.7001953125,732.300048828125,4278.900390625
1776170498497603,3912.300048828125,734.7000122070312,4281.30029296875
1776170498508620,3926.7001953125,741.9000244140625,4266.900390625
1776170498517714,3914.7001953125,744.300048828125,4272.900390625
1776170498527632,3921.900146484375,744.300048828125,4277.10009765625
1776170498537642,3912.300048828125,744.300048828125,4272.900390625
1776170498547621,3917.10009765625,749.1000366210938,4279.5
1776170498557662,3919.500244140625,739.5,4274.10009765625
1776170498567671,3921.900146484375,737.1000366210938,4280.7001953125
1776170498577681,3921.900146484375,746.7000122070312,4281.30029296875
1776170498587691,3909.900146484375,737.1000366210938,4272.30029296875
1776170498597701,3907.500244140625,741.9000244140625,4273.5
1776170498607710,3914.7001953125,732.300048828125,4276.5
1776170498617720,3931.500244140625,746.7000122070312,4277.10009765625
1776170498627730,3907.500244140625,737.1000366210938,4272.900390625
1776170498637740,3914.7001953125,739.5,4274.7001953125
1776170498647749,3919.500244140625,737.1000366210938,4274.7001953125
1776170498659468,3914.7001953125,739.5,4271.10009765625
1776170498668501,3919.500244140625,746.7000122070312,4282.5
1776170498677779,3917.10009765625,727.5,4277.7001953125
1776170498687788,3917.10009765625,739.5,4277.10009765625
1776170498697798,3909.900146484375,741.9000244140625,4281.30029296875
1776170498707808,3909.900146484375,744.300048828125,4278.900390625
1776170498717818,3912.300048828125,746.7000122070312,4271.10009765625
1776170498727828,3905.10009765625,739.5,4276.5
1776170498737837,3907.500244140625,737.1000366210938,4273.5
1776170498747847,3926.7001953125,746.7000122070312,4273.5
1776170498757857,3917.10009765625,734.7000122070312,4280.10009765625
1776170498767867,3907.500244140625,751.5,4274.10009765625
1776170498777876,3917.10009765625,749.1000366210938,4281.900390625
1776170498787917,3926.7001953125,751.5,4269.900390625
1776170498797896,3921.900146484375,739.5,4271.10009765625
1776170498807906,3907.500244140625,753.9000244140625,4267.5
1776170498817915,3902.7001953125,751.5,4275.30029296875
1776170498828413,3924.300048828125,756.300048828125,4278.30029296875
1776170498837935,3917.10009765625,753.9000244140625,4279.5
1776170498847945,3924.300048828125,753.9000244140625,4275.30029296875
1776170498857954,3924.300048828125,753.9000244140625,4281.900390625
1776170498867964,3919.500244140625,749.1000366210938,4275.900390625
1776170498877974,3929.10009765625,751.5,4280.7001953125
1776170498887984,3914.7001953125,744.300048828125,4280.7001953125
1776170498897994,3921.900146484375,741.9000244140625,4277.7001953125
1776170498909834,3912.300048828125,753.9000244140625,4277.7001953125
1776170498918013,3909.900146484375,749.1000366210938,4274.10009765625
1776170498928023,3900.300048828125,749.1000366210938,4275.30029296875
1776170498938033,3912.300048828125,739.5,4280.7001953125
1776170498948042,3919.500244140625,753.9000244140625,4271.10009765625
1776170498958052,3912.300048828125,734.7000122070312,4272.30029296875
1776170498968062,3909.900146484375,737.1000366210938,4277.7001953125
1776170498978072,3907.500244140625,746.7000122070312,4276.5
1776170498988265,3917.10009765625,741.9000244140625,4274.10009765625
1776170498998091,3917.10009765625,746.7000122070312,4274.10009765625
1776170499008101,3924.300048828125,753.9000244140625,4278.30029296875
1776170499018111,3902.7001953125,739.5,4278.900390625
1776170499028121,3912.300048828125,737.1000366210938,4274.10009765625
