timestamp,RED,IR,GREEN,AMBIENT
1776092726914226,62946.0,26242.0,79863.0,30612.0
1776092726934215,63113.0,26312.0,80032.0,30526.0
1776092726954204,63163.0,26330.0,80081.0,30229.0
1776092726974193,63161.0,26320.0,80069.0,30123.0
1776092726994182,63086.0,26266.0,79997.0,29990.0
1776092727014171,63264.0,26331.0,80211.0,29867.0
1776092727034160,63294.0,26317.0,80245.0,29895.0
1776092727054149,63388.0,26337.0,80353.0,29868.0
1776092727074138,63444.0,26346.0,80424.0,29950.0
1776092727094127,63482.0,26348.0,80477.0,30111.0
1776092727114116,63576.0,26376.0,80598.0,30258.0
1776092727134105,63611.0,26361.0,80628.0,30455.0
1776092727154094,63589.0,26351.0,80606.0,30580.0
1776092727174083,63571.0,26336.0,80597.0,30727.0
1776092727194072,63591.0,26349.0,80632.0,30808.0
1776092727214061,63694.0,26388.0,80760.0,30804.0
1776092727234050,63682.0,26382.0,80731.0,30876.0
1776092727254039,63620.0,26355.0,80667.0,30941.0
1776092727274028,63644.0,26380.0,80702.0,30965.0
1776092727294017,63732.0,26412.0,80810.0,31010.0
1776092727314006,63782.0,26440.0,80872.0,31095.0
1776092727333995,63868.0,26474.0,80973.0,31208.0
1776092727353984,63840.0,26468.0,80937.0,31329.0
1776092727373973,63781.0,26444.0,80866.0,31460.0
1776092727393962,63739.0,26436.0,80820.0,31660.0
1776092727413951,63716.0,26437.0,80799.0,31924.0
1776092727433940,63731.0,26445.0,80812.0,32273.0
1776092727453929,63694.0,26430.0,80776.0,32770.0
1776092727473918,63605.0,26393.0,80666.0,33329.0
1776092727493907,63513.0,26366.0,80596.0,34067.0
1776092727513896,63404.0,26322.0,80505.0,34974.0
1776092727533885,63274.0,26259.0,80365.0,35966.0
1776092727553874,63087.0,26171.0,80164.0,37021.0
1776092727573863,63099.0,26147.0,80156.0,37916.0
1776092727593852,63106.0,26130.0,80132.0,38694.0
1776092727613841,63193.0,26146.0,80195.0,39290.0
1776092727633830,63321.0,26152.0,80285.0,39790.0
1776092727653819,63219.0,26110.0,80185.0,40409.0
1776092727673808,63414.0,26160.0,80394.0,40826.0
1776092727693797,63652.0,26233.0,80643.0,41197.0
1776092727713787,64065.0,26353.0,81075.0,41347.0
1776092727733776,64427.0,26441.0,81408.0,41466.0
1776092727753765,64518.0,26471.0,81509.0,41722.0
1776092727773754,64522.0,26493.0,81558.0,42073.0
1776092727793743,64720.0,26561.0,81781.0,42324.0
1776092727813732,64992.0,26631.0,82055.0,42492.0
1776092727833721,65226.0,26668.0,82268.0,42626.0
1776092727853710,65362.0,26691.0,82386.0,42732.0
1776092727873699,65467.0,26722.0,82497.0,42787.0
1776092727893688,65565.0,26782.0,82621.0,42820.0
1776092727913677,65813.0,26857.0,82852.0,42736.0
1776092727933666,65914.0,26906.0,82964.0,42809.0
1776092727953655,66086.0,26941.0,83114.0,42868.0
1776092727973644,66329.0,26988.0,83330.0,42888.0
1776092727993633,66518.0,27017.0,83481.0,42934.0
1776092728013622,66659.0,27074.0,83631.0,42992.0
1776092728033611,66772.0,27119.0,83720.0,43046.0
1776092728053600,66768.0,27119.0,83710.0,43137.0
1776092728073589,66686.0,27093.0,83630.0,43274.0
1776092728093578,66595.0,27066.0,83528.0,43420.0
1776092728113567,66477.0,27042.0,83413.0,43587.0
1776092728133556,66544.0,27032.0,83428.0,43529.0
1776092728153545,66419.0,26982.0,83272.0,43523.0
1776092728173534,66342.0,26928.0,83173.0,43396.0
1776092728193523,66347.0,26900.0,83127.0,43324.0
1776092728213512,66173.0,26879.0,82955.0,43527.0
1776092728233501,66209.0,26829.0,82933.0,43438.0
1776092728253490,66129.0,26771.0,82825.0,43429.0
1776092728273479,66199.0,26738.0,82843.0,43357.0
1776092728293468,66330.0,26762.0,82931.0,43439.0
1776092728313457,66322.0,26758.0,82930.0,43732.0
1776092728333446,66440.0,26680.0,82951.0,43879.0
1776092728353435,66561.0,26619.0,82997.0,44037.0
1776092728373424,66580.0,26625.0,83023.0,44353.0
1776092728393413,66603.0,26615.0,83044.0,44505.0
1776092728413402,66600.0,26622.0,83045.0,44639.0
1776092728433391,66573.0,26613.0,83027.0,44684.0
1776092728453380,66628.0,26595.0,83060.0,44692.0
1776092728473369,66677.0,26589.0,83080.0,44734.0
1776092728493358,66637.0,26612.0,83071.0,44894.0
1776092728513347,66575.0,26613.0,83053.0,45108.0
1776092728533336,66678.0,26592.0,83107.0,45171.0
1776092728553325,66758.0,26613.0,83179.0,45214.0
1776092728573314,66865.0,26614.0,83233.0,45129.0
1776092728593303,66863.0,26667.0,83270.0,45148.0
1776092728613292,66808.0,26753.0,83316.0,45355.0
1776092728633281,66859.0,26809.0,83399.0,45424.0
1776092728653270,67040.0,26798.0,83537.0,45187.0
1776092728673259,67104.0,26824.0,83615.0,44939.0
1776092728693248,66967.0,26909.0,83590.0,44906.0
1776092728713237,66944.0,27030.0,83703.0,44817.0
1776092728733226,67052.0,27079.0,83810.0,44532.0
1776092728753215,67071.0,27103.0,83825.0,44358.0
1776092728773204,67173.0,27069.0,83864.0,44013.0
1776092728793193,67243.0,27122.0,83946.0,43685.0
1776092728813182,67180.0,27182.0,83950.0,43398.0
1776092728833171,67100.0,27230.0,83907.0,43088.0
1776092728853160,67091.0,27203.0,83888.0,42657.0
1776092728873149,67080.0,27203.0,83855.0,42333.0
1776092728893138,67031.0,27223.0,83843.0,42069.0
1776092728913127,67238.0,27229.0,83991.0,41622.0
1776092728933116,67216.0,27223.0,83995.0,41463.0
1776092728953105,67241.0,27205.0,84029.0,41372.0
1776092728973094,67326.0,27152.0,84061.0,41253.0
1776092728993083,67297.0,27121.0,84024.0,41135.0
1776092729013072,67133.0,27090.0,83899.0,41107.0
1776092729033061,67121.0,27042.0,83870.0,40889.0
1776092729053050,67188.0,26964.0,83851.0,40575.0
1776092729073039,66999.0,26930.0,83688.0,40445.0
1776092729093028,66925.0,26907.0,83615.0,40245.0
1776092729113017,66930.0,26892.0,83608.0,40006.0
1776092729133006,66879.0,26904.0,83589.0,39867.0
1776092729152996,66857.0,26931.0,83599.0,39719.0
1776092729172985,66983.0,26949.0,83716.0,39496.0
1776092729192974,67203.0,26968.0,83857.0,39276.0
1776092729212963,67191.0,27004.0,83865.0,39271.0
1776092729232952,67000.0,27044.0,83740.0,39423.0
1776092729252941,66911.0,27048.0,83682.0,39482.0
1776092729272930,66944.0,27103.0,83729.0,39491.0
1776092729292919,66785.0,27177.0,83660.0,39687.0
1776092729312908,66670.0,27230.0,83616.0,39896.0
1776092729332897,66485.0,27234.0,83441.0,40229.0
1776092729352886,66128.0,27194.0,83148.0,40716.0
1776092729372875,66237.0,27235.0,83251.0,40976.0
1776092729392864,66474.0,27315.0,83495.0,41224.0
1776092729412853,66560.0,27398.0,83591.0,41727.0
1776092729432842,66546.0,27431.0,83610.0,42456.0
1776092729452831,66688.0,27459.0,83718.0,43100.0
1776092729472820,66734.0,27487.0,83767.0,43741.0
1776092729492809,66842.0,27525.0,83867.0,44263.0
1776092729512798,66786.0,27549.0,83831.0,44803.0
1776092729532787,66672.0,27533.0,83760.0,45249.0
1776092729552776,66641.0,27515.0,83741.0,45499.0
1776092729572765,66701.0,27510.0,83808.0,45581.0
1776092729592754,66459.0,27460.0,83593.0,45816.0
1776092729612743,66425.0,27416.0,83577.0,45822.0
1776092729632732,66517.0,27419.0,83649.0,45772.0
1776092729652721,66484.0,27413.0,83654.0,45689.0
1776092729672710,66558.0,27424.0,83720.0,45564.0
1776092729692699,66537.0,27403.0,83712.0,45565.0
1776092729712688,66427.0,27362.0,83581.0,45652.0
1776092729732677,66289.0,27318.0,83457.0,45776.0
1776092729752666,66132.0,27284.0,83302.0,45971.0
1776092729772655,66109.0,27282.0,83303.0,45984.0
1776092729792644,66075.0,27262.0,83249.0,45949.0
1776092729812633,66090.0,27272.0,83268.0,45894.0
1776092729832622,65930.0,27247.0,83113.0,46063.0
1776092729852611,65875.0,27250.0,83092.0,46203.0
1776092729872600,66058.0,27284.0,83274.0,46176.0
1776092729892589,66196.0,27321.0,83384.0,46241.0
1776092729912578,65939.0,27278.0,83143.0,46616.0
1776092729932567,65908.0,27275.0,83125.0,46785.0
1776092729952556,65920.0,27288.0,83131.0,47030.0
1776092729972545,65761.0,27252.0,82968.0,47336.0
1776092729992534,65866.0,27281.0,83088.0,47231.0
1776092730012523,65934.0,27283.0,83132.0,47291.0
1776092730032512,65812.0,27276.0,83010.0,47533.0
1776092730052501,65833.0,27286.0,83047.0,47445.0
1776092730072490,66021.0,27336.0,83204.0,47108.0
1776092730092479,65632.0,27231.0,82796.0,47042.0
1776092730112468,65403.0,27161.0,82617.0,47176.0
1776092730132457,65452.0,27159.0,82643.0,47134.0
1776092730152446,65195.0,27088.0,82433.0,47225.0
1776092730172435,65653.0,27210.0,82919.0,46930.0
1776092730192424,65706.0,27234.0,82949.0,46930.0
1776092730212413,65756.0,27238.0,83048.0,46857.0
1776092730232402,66022.0,27293.0,83308.0,46675.0
1776092730252391,65903.0,27256.0,83176.0,46826.0
1776092730272380,65844.0,27233.0,83132.0,46848.0
1776092730292369,66093.0,27289.0,83386.0,46719.0
1776092730312358,66126.0,27289.0,83431.0,46556.0
1776092730332347,66126.0,27296.0,83408.0,46358.0
1776092730352336,66023.0,27282.0,83314.0,46067.0
1776092730372325,66351.0,27395.0,83665.0,45574.0
1776092730392314,66418.0,27439.0,83709.0,45244.0
1776092730412303,66480.0,27464.0,83819.0,44858.0
1776092730432353,66861.0,27530.0,84138.0,44207.0
1776092730452342,66317.0,27396.0,83602.0,44092.0
1776092730472270,66414.0,27403.0,83687.0,43548.0
1776092730492259,66244.0,27364.0,83503.0,43162.0
1776092730512248,66132.0,27360.0,83397.0,42681.0
1776092730532237,66281.0,27432.0,83579.0,42129.0
1776092730552226,66576.0,27520.0,83880.0,41603.0
1776092730572215,66458.0,27506.0,83745.0,41299.0
1776092730592204,66452.0,27502.0,83734.0,40977.0
1776092730612193,66406.0,27507.0,83662.0,40719.0
1776092730632183,66281.0,27482.0,83549.0,40487.0
1776092730652172,66286.0,27494.0,83532.0,40160.0
1776092730672161,66151.0,27471.0,83409.0,39916.0
1776092730692150,66124.0,27463.0,83377.0,39622.0
1776092730712139,66226.0,27477.0,83496.0,39275.0
1776092730732128,66049.0,27413.0,83306.0,39037.0
1776092730752117,66198.0,27434.0,83477.0,38658.0
1776092730772106,66152.0,27423.0,83430.0,38418.0
1776092730792095,66388.0,27485.0,83697.0,38124.0
1776092730812084,66478.0,27493.0,83736.0,37889.0
1776092730833202,66190.0,27402.0,83460.0,37835.0
1776092730853191,66326.0,27402.0,83595.0,37609.0
1776092730872051,66260.0,27349.0,83470.0,37385.0
1776092730892040,65884.0,27271.0,83127.0,37277.0
1776092730912029,66154.0,27321.0,83390.0,36820.0
1776092730932018,65874.0,27261.0,83128.0,36658.0
1776092730952007,66118.0,27304.0,83333.0,36196.0
1776092730971996,65992.0,27286.0,83214.0,35952.0
1776092730991985,66332.0,27369.0,83553.0,35460.0
1776092731011974,66129.0,27332.0,83333.0,35282.0
1776092731031963,66297.0,27385.0,83556.0,34940.0
1776092731051952,66468.0,27429.0,83661.0,34684.0
1776092731071941,66249.0,27395.0,83477.0,34611.0
1776092731091930,66498.0,27448.0,83682.0,34277.0
1776092731111919,66304.0,27414.0,83504.0,34156.0
1776092731131908,66350.0,27450.0,83568.0,33926.0
1776092731151897,66263.0,27441.0,83479.0,33743.0
1776092731171886,66270.0,27449.0,83483.0,33532.0
1776092731191875,65961.0,27383.0,83149.0,33461.0
1776092731211864,65849.0,27395.0,83099.0,33354.0
1776092731231853,66039.0,27466.0,83256.0,33096.0
1776092731251842,65870.0,27448.0,83115.0,33058.0
1776092731271831,65885.0,27452.0,83090.0,32936.0
1776092731291820,65474.0,27347.0,82726.0,33025.0
1776092731311809,65903.0,27452.0,83171.0,32733.0
1776092731331798,65830.0,27398.0,83043.0,32673.0
1776092731351787,65585.0,27340.0,82867.0,32689.0
1776092731371776,65960.0,27437.0,83251.0,32418.0
1776092731392528,65860.0,27397.0,83131.0,32382.0
1776092731412517,65848.0,27391.0,83162.0,32286.0
1776092731432598,66071.0,27452.0,83379.0,32105.0
1776092731452587,65772.0,27358.0,83078.0,32156.0
1776092731472606,66175.0,27444.0,83500.0,31883.0
1776092731492595,65882.0,27343.0,83110.0,31914.0
1776092731511730,65589.0,27281.0,82914.0,31939.0
1776092731531719,65905.0,27370.0,83169.0,31711.0
1776092731551769,65547.0,27264.0,82807.0,31764.0
1776092731571758,65558.0,27264.0,82809.0,31595.0
1776092731591655,65520.0,27250.0,82757.0,31424.0
1776092731611644,65471.0,27246.0,82706.0,31252.0
1776092731631694,65437.0,27236.0,82653.0,31048.0
1776092731651683,65377.0,27238.0,82638.0,30907.0
1776092731671672,65621.0,27316.0,82856.0,30666.0
1776092731691661,65738.0,27369.0,83024.0,30519.0
1776092731711681,66160.0,27480.0,83381.0,30197.0
1776092731731670,65773.0,27405.0,83040.0,30282.0
1776092731751720,65963.0,27471.0,83203.0,30072.0
1776092731771709,65579.0,27395.0,82846.0,30120.0
1776092731791759,65641.0,27428.0,82916.0,29943.0
1776092731811748,65452.0,27383.0,82701.0,29909.0
1776092731833049,65265.0,27342.0,82499.0,29877.0
1776092731853038,64832.0,27196.0,82023.0,29959.0
1776092731871837,65007.0,27262.0,82269.0,29807.0
1776092731891826,65168.0,27299.0,82419.0,29656.0
1776092731911479,65164.0,27286.0,82449.0,29589.0
1776092731931468,65497.0,27389.0,82821.0,29421.0
1776092731951457,65519.0,27385.0,82838.0,29404.0
1776092731971446,65782.0,27433.0,83100.0,29202.0
1776092731991435,65493.0,27348.0,82820.0,29301.0
1776092732011424,65833.0,27446.0,83173.0,29097.0
1776092732031413,65634.0,27380.0,82943.0,29150.0
1776092732051402,65435.0,27338.0,82796.0,29216.0
1776092732071422,65470.0,27341.0,82806.0,29196.0
1776092732091411,65476.0,27344.0,82849.0,29170.0
