timestamp,X,Y,Z
1776170821596000,-12963.0,10882.0,-829.0
1776170821616000,-13235.0,10258.0,-3.0
1776170821636039,-13573.0,9425.0,784.0
1776170821656039,-13977.0,8311.0,1473.0
1776170821676078,-14459.0,7155.0,2139.0
1776170821696078,-14986.0,6260.0,2777.0
1776170821716117,-15641.0,6054.0,3197.0
1776170821736117,-16232.0,6895.0,3294.0
1776170821756156,-16447.0,7884.0,3228.0
1776170821776156,-16632.0,8329.0,3408.0
1776170821796195,-16930.0,8078.0,3902.0
1776170821816195,-17078.0,7393.0,4449.0
1776170821836235,-16827.0,6529.0,4816.0
1776170821856235,-16283.0,5742.0,4979.0
1776170821876274,-15730.0,5225.0,5031.0
1776170821896274,-15346.0,5082.0,5050.0
1776170821916313,-15180.0,5358.0,5087.0
1776170821936313,-15152.0,6018.0,5141.0
1776170821956352,-15130.0,6898.0,5148.0
1776170821976352,-15001.0,7817.0,5103.0
1776170821996391,-14628.0,8683.0,4961.0
1776170822016391,-14054.0,9427.0,4613.0
1776170822036430,-13387.0,10122.0,4064.0
1776170822056430,-12567.0,10776.0,3375.0
1776170822076469,-11425.0,11124.0,2452.0
1776170822096469,-10019.0,11032.0,1221.0
1776170822116508,-8686.0,10697.0,-127.0
1776170822136508,-7777.0,10585.0,-1260.0
1776170822156547,-7383.0,11092.0,-1968.0
1776170822176547,-7279.0,12115.0,-2300.0
1776170822196586,-7267.0,13498.0,-2382.0
1776170822216586,-7303.0,14984.0,-2266.0
1776170822236625,-7399.0,16081.0,-2063.0
1776170822256625,-7649.0,16560.0,-1801.0
1776170822276664,-8172.0,16472.0,-1456.0
1776170822296664,-8983.0,15976.0,-1081.0
1776170822316703,-9865.0,15287.0,-766.0
1776170822336703,-10468.0,14620.0,-561.0
1776170822356742,-10607.0,14171.0,-457.0
1776170822376742,-10335.0,13912.0,-453.0
1776170822396781,-9898.0,13587.0,-515.0
1776170822416781,-9561.0,13088.0,-499.0
1776170822436820,-9382.0,12625.0,-220.0
1776170822456820,-9150.0,12284.0,258.0
1776170822476860,-8723.0,12059.0,672.0
1776170822496860,-8305.0,11989.0,904.0
