timestamp,Temperature
1776170821659071,38.57440185546875
1776170821784194,38.65825653076172
1776170821909102,38.572078704833984
1776170822034102,38.572078704833984
1776170822159743,38.64195251464844
1776170822285689,38.63963317871094
1776170822409438,38.614009857177734
1776170822534255,38.69781494140625
1776170822659132,38.63032150268555
1776170822784163,38.581398010253906
1776170822909102,38.611690521240234
1776170823034132,38.63963317871094
1776170823159071,38.66990280151367
1776170823284773,38.62800216674805
1776170823409285,38.70713806152344
1776170823534224,38.63265609741211
1776170823659407,38.65593719482422
1776170823784163,38.69085693359375
1776170823909102,38.64662551879883
1776170824034132,38.641971588134766
1776170824159132,38.66524887084961
1776170824284255,38.607051849365234
1776170824409102,38.61870574951172
1776170824534102,38.565120697021484
1776170824659255,38.53715515136719
1776170824784132,38.574440002441406
1776170824909132,38.70947265625
1776170825034102,38.72808074951172
1776170825159102,38.67457962036133
1776170825284132,38.61638641357422
1776170825409102,38.6303596496582
1776170825534102,38.648983001708984
1776170825659132,38.67691421508789
1776170825784194,38.569801330566406
1776170825909102,38.625701904296875
1776170826034102,38.646644592285156
1776170826159102,38.597755432128906
1776170826285170,38.59543991088867
1776170826409102,38.65132141113281
1776170826534102,38.58612060546875
1776170826659071,38.61638641357422
1776170826784102,38.60475540161133
1776170826909316,38.60243606567383
1776170827034224,38.62338638305664
1776170827159071,38.6606330871582
1776170827285017,38.588462829589844
1776170827409132,38.60243606567383
1776170827534102,38.653663635253906
1776170827659132,38.71416473388672
1776170827784163,38.64900588989258
1776170827909071,38.58380126953125
1776170828034224,38.4462776184082
1776170828159071,38.55352783203125
1776170828284163,38.50456619262695
1776170828409132,38.58848571777344
1776170828534194,38.54420471191406
1776170828659132,38.51858139038086
1776170828784468,38.441612243652344
1776170828909132,38.57450866699219
1776170829034132,38.54188919067383
1776170829159255,38.52556228637695
1776170829284163,38.53256607055664
1776170829534132,38.60946273803711
1776170829659132,38.60946273803711
1776170829784194,38.6187744140625
1776170829909102,38.59548568725586
1776170830034102,38.59082794189453
1776170830159132,38.632747650146484
1776170830284285,38.50227737426758
1776170830409224,38.58382797241211
1776170830534102,38.632747650146484
1776170830659132,38.54657745361328
1776170830784132,38.68863296508789
1776170830909071,38.63508605957031
1776170831034132,38.632747650146484
1776170831159132,38.67232894897461
1776170831284132,38.64905548095703
1776170831409377,38.60948944091797
1776170831534224,38.56290054321289
1776170831659194,38.567562103271484
1776170831784102,38.64442443847656
1776170831909102,38.57221984863281
1776170832034102,38.681663513183594
1776170832159132,38.65839385986328
1776170832284132,38.51397705078125
1776170832409865,38.4836540222168
1776170832534377,38.45100021362305
1776170832659499,38.439353942871094
1776170832784132,38.5069694519043
1776170832909132,38.497642517089844
1776170833034132,38.56058883666992
1776170833160536,38.546607971191406
1776170833284132,38.493011474609375
1776170833409071,38.53030776977539
1776170833534102,38.546607971191406
1776170833659865,38.6048583984375
1776170833784163,38.590885162353516
1776170833909499,38.56061935424805
1776170834034132,38.679351806640625
1776170834159987,38.55827331542969
1776170834284163,38.618831634521484
1776170834409132,38.667728424072266
1776170834534102,38.63748550415039
1776170834659132,38.64679718017578
1776170834784255,38.63048553466797
1776170834909163,38.667728424072266
1776170835034102,38.61420440673828
1776170835159499,38.576942443847656
1776170835284102,38.60254669189453
1776170835409102,38.67007064819336
1776170835534071,38.59791946411133
1776170835659132,38.55830383300781
1776170835784102,38.68172073364258
1776170835909255,38.68403244018555
1776170836034132,38.64679718017578
1776170836159132,38.607234954833984
1776170836284194,38.569969177246094
1776170836409102,38.642173767089844
1776170836534102,38.55367660522461
1776170836659071,38.54201126098633
