timestamp,RED,IR,GREEN,AMBIENT
1776093947221721,43845.0,17279.0,56327.0,18840.0
1776093947241710,43840.0,17280.0,56320.0,18799.0
1776093947241710,43853.0,17285.0,56334.0,18767.0
1776093947261699,43849.0,17282.0,56323.0,18723.0
1776093947281688,43847.0,17286.0,56309.0,18687.0
1776093947301677,43839.0,17286.0,56298.0,18654.0
1776093947321666,43860.0,17294.0,56311.0,18626.0
1776093947341655,43858.0,17299.0,56312.0,18600.0
1776093947361644,43840.0,17293.0,56282.0,18574.0
1776093947381633,43845.0,17301.0,56278.0,18546.0
1776093947401622,43813.0,17283.0,56231.0,18530.0
1776093947421611,43793.0,17274.0,56200.0,18516.0
1776093947441600,43763.0,17257.0,56182.0,18489.0
1776093947461589,43738.0,17231.0,56137.0,18470.0
1776093947481578,43719.0,17216.0,56117.0,18448.0
1776093947501567,43722.0,17213.0,56125.0,18435.0
1776093947521556,43741.0,17215.0,56145.0,18421.0
1776093947541545,43734.0,17202.0,56136.0,18433.0
1776093947561534,43715.0,17187.0,56097.0,18468.0
1776093947582622,43702.0,17174.0,56074.0,18504.0
1776093947602611,43685.0,17168.0,56052.0,18535.0
1776093947621501,43656.0,17154.0,56008.0,18571.0
1776093947641490,43637.0,17145.0,55977.0,18591.0
1776093947661479,43632.0,17143.0,55971.0,18592.0
1776093947681468,43594.0,17120.0,55913.0,18598.0
1776093947701457,43566.0,17116.0,55879.0,18595.0
1776093947721446,43573.0,17111.0,55883.0,18581.0
1776093947741435,43591.0,17112.0,55905.0,18577.0
1776093947761424,43611.0,17132.0,55947.0,18597.0
1776093947781413,43613.0,17123.0,55955.0,18622.0
1776093947801402,43638.0,17116.0,55995.0,18661.0
1776093947821392,43552.0,17065.0,55922.0,18766.0
1776093947841381,43567.0,17048.0,55980.0,18908.0
1776093947861370,43578.0,17025.0,56050.0,19105.0
1776093947881359,43706.0,17075.0,56305.0,19294.0
1776093947901348,43759.0,17085.0,56427.0,19489.0
1776093947921337,43827.0,17088.0,56552.0,19634.0
1776093947941326,43884.0,17091.0,56646.0,19765.0
1776093947961315,43860.0,17061.0,56624.0,19904.0
1776093947981304,43984.0,17108.0,56806.0,19982.0
1776093948001293,43988.0,17089.0,56795.0,20068.0
1776093948021312,44013.0,17090.0,56834.0,20131.0
1776093948041301,44041.0,17097.0,56858.0,20193.0
1776093948061260,44038.0,17105.0,56866.0,20258.0
1776093948081249,44083.0,17124.0,56896.0,20317.0
1776093948101238,44101.0,17140.0,56926.0,20370.0
1776093948121227,44102.0,17131.0,56897.0,20425.0
1776093948141368,44130.0,17161.0,56961.0,20479.0
1776093948161357,44037.0,17108.0,56803.0,20569.0
1776093948181285,44056.0,17123.0,56825.0,20582.0
1776093948201274,43938.0,17060.0,56630.0,20609.0
1776093948221324,43892.0,17039.0,56569.0,20613.0
1776093948241313,43870.0,17032.0,56530.0,20618.0
1776093948261333,44003.0,17104.0,56722.0,20611.0
1776093948281322,44005.0,17092.0,56690.0,20668.0
1776093948301433,44017.0,17098.0,56692.0,20785.0
1776093948321422,44016.0,17090.0,56691.0,20963.0
1776093948341442,44301.0,17237.0,57107.0,21108.0
1776093948361431,44236.0,17187.0,57013.0,21417.0
1776093948381481,44372.0,17249.0,57213.0,21706.0
1776093948401470,44437.0,17270.0,57309.0,21999.0
1776093948421520,44582.0,17333.0,57521.0,22258.0
1776093948441509,44599.0,17328.0,57538.0,22495.0
1776093948461620,44638.0,17340.0,57578.0,22664.0
1776093948481609,44689.0,17366.0,57675.0,22772.0
1776093948501781,44635.0,17324.0,57555.0,22876.0
1776093948521770,44630.0,17323.0,57555.0,22917.0
1776093948541667,44640.0,17322.0,57556.0,22943.0
1776093948561656,44701.0,17365.0,57679.0,22936.0
1776093948583507,44886.0,17467.0,57958.0,22865.0
1776093948603496,44864.0,17441.0,57898.0,22866.0
1776093948621746,44883.0,17447.0,57943.0,22870.0
1776093948641735,44921.0,17459.0,57989.0,22867.0
1776093948661815,45069.0,17546.0,58244.0,22817.0
1776093948681804,45132.0,17582.0,58326.0,22761.0
1776093948701824,45275.0,17666.0,58560.0,22672.0
1776093948721813,45389.0,17719.0,58704.0,22614.0
1776093948741863,45424.0,17745.0,58760.0,22519.0
1776093948761852,45417.0,17753.0,58758.0,22396.0
1776093948780956,45351.0,17716.0,58659.0,22195.0
1776093948800945,45348.0,17715.0,58661.0,21922.0
1776093948820934,45292.0,17674.0,58577.0,21633.0
1776093948840923,45230.0,17631.0,58523.0,21268.0
1776093948861095,45076.0,17532.0,58264.0,20921.0
1776093948881084,44936.0,17460.0,58115.0,20498.0
1776093948900890,44977.0,17477.0,58167.0,20053.0
1776093948920879,44923.0,17426.0,58097.0,19678.0
1776093948940868,44847.0,17378.0,57988.0,19318.0
1776093948960857,44748.0,17321.0,57853.0,18944.0
1776093948980846,44712.0,17292.0,57806.0,18569.0
1776093949000835,44832.0,17355.0,58017.0,18184.0
