timestamp,Pressure
1776093947361553,100984.5546875
1776093947521617,100988.65625
1776093947681743,100990.6484375
1776093947840953,100984.6171875
1776093948001140,100990.7109375
1776093948160961,100988.7265625
1776093948320995,100994.8203125
1776093948480968,100988.7890625
1776093948640972,100987.765625
1776093948801006,100980.7109375
1776093948960979,100990.84375
1776093949121044,100981.734375
1776093949280986,100991.875
1776093949441081,100986.8671875
1776093949601024,100990.9140625
1776093949761028,100986.8671875
1776093949920970,100989.953125
1776093950081005,100990.9765625
1776093950241008,100990.9765625
1776093950401042,100986.9375
1776093950562419,100985.9765625
1776093950722362,100995.0859375
1776093950882488,100989.0546875
1776093951042156,100989.0546875
1776093951202098,100988.09375
1776093951361980,100983.0234375
1776093951521953,100986.0390625
1776093951681957,100993.15625
1776093951841777,100985.140625
1776093952001567,100992.1953125
1776093952161327,100995.2109375
1776093952321849,100995.28125
1776093952481792,100992.265625
1776093952641704,100979.109375
1776093952801677,100993.2890625
1776093952961559,100991.296875
1776093953121471,100983.21875
1776093953281322,100983.21875
1776093953441387,100988.2890625
1776093953601085,100992.390625
1776093953761241,100991.3671875
1776093953921123,100992.390625
1776093954081096,100985.3359375
1776093954241130,100989.375
1776093954401103,100991.4296875
1776093954561260,100990.4609375
1776093954721080,100997.5234375
1776093954881084,100999.578125
1776093955041088,101002.59375
1776093955201213,100993.546875
1776093955361095,100993.546875
1776093955521099,100977.375
1776093955681102,100999.640625
1776093955841106,100989.5625
1776093956001262,100996.625
1776093956161022,100989.5625
1776093956321117,100983.53125
1776093956481120,100979.4921875
1776093956641124,100993.671875
1776093956801128,101003.8046875
1776093956961131,100995.71875
1776093957121166,100995.71875
1776093957281139,100989.6875
1776093957441265,100990.7109375
1776093957601177,100999.828125
1776093957761150,100998.796875
1776093957921153,100993.7890625
1776093958081157,100994.8203125
1776093958241069,100985.7109375
1776093958401042,100988.78125
1776093958561077,100991.8046875
1776093958721080,100984.7421875
1776093958881084,100994.8828125
1776093959041271,100989.8125
1776093959201213,100987.8203125
1776093959361186,100993.9140625
1776093959521190,100993.9140625
1776093959681529,100995.96875
1776093959841197,100987.8828125
1776093960001232,100987.8828125
1776093960161205,100987.8828125
1776093960321330,100998.015625
1776093960481212,100989.9296875
1776093960641216,101000.0703125
1776093960801250,101009.1796875
1776093960961223,100993.0078125
1776093961121379,100996.0234375
1776093961281230,100994.0390625
1776093961441234,101000.1328125
1776093961601268,100996.0859375
1776093961761363,100988.0
1776093961921245,100989.0234375
1776093962081249,100998.140625
1776093962241161,100987.03125
1776093962401134,100987.03125
1776093962561168,101002.2421875
1776093962721263,100988.0625
1776093962881175,101002.2421875
1776093963041271,100992.1640625
1776093963201396,100996.203125
1776093963361278,101000.25
1776093963521343,100996.203125
1776093963681438,101006.34375
1776093963841594,100994.2109375
1776093964001872,100996.203125
1776093964161296,101004.3515625
1776093964321361,100998.2578125
1776093964481365,101000.3125
1776093964641368,101001.3359375
1776093964801402,100998.3203125
1776093964961376,100997.2890625
1776093965123729,100994.2734375
1776093965281322,101003.3828125
1776093965441326,100995.296875
1776093965601329,101004.4140625
1776093965761333,100992.28125
1776093965921337,101005.4375
1776093966081340,100990.2890625
1776093966241344,100990.2890625
1776093966401348,100994.3359375
1776093966561351,100991.3125
1776093966721355,100988.296875
1776093966881359,100999.3984375
1776093967041362,100993.3671875
1776093967201366,100996.3828125
1776093967361370,100996.3828125
1776093967521282,100988.296875
1776093967681255,100994.390625
1776093967841289,100992.3359375
1776093968001293,100996.4453125
1776093968161296,100998.4375
1776093968321483,100986.3046875
1776093968481304,101000.484375
1776093968641429,100997.46875
1776093968801464,100983.28125
1776093968961467,100992.3984375
1776093969123668,100996.4453125
1776093969281444,100997.46875
1776093969441448,100988.3515625
1776093969601482,101008.6328125
1776093969761455,100994.4453125
1776093969921428,100986.359375
1776093970081432,101004.5859375
1776093970241435,101006.578125
1776093970401622,100990.40625
1776093970561443,100992.453125
1776093970721446,100997.5234375
1776093970881450,100992.453125
1776093971041454,100996.5
1776093971201488,101001.5703125
1776093971361461,100993.484375
1776093971521465,100993.484375
1776093971681377,101002.59375
1776093971841380,100990.4609375
1776093972001476,100995.53125
1776093972161479,100988.46875
1776093972321483,100995.53125
1776093972481487,100980.3828125
1776093972641399,100989.4921875
1776093972801769,100988.46875
1776093972961406,100993.5390625
1776093973123302,100982.4296875
1776093973281566,100988.46875
1776093973441417,100990.515625
1776093973601421,100990.515625
1776093973761516,100984.484375
1776093973921611,100992.5703125
1776093974081737,100994.5625
1776093974241771,100992.5703125
1776093974401927,100987.5
1776093974561626,100987.5
1776093974721691,100996.6171875
1776093974881603,100996.6171875
1776093975041576,101004.703125
1776093975201610,100996.6171875
1776093975361614,100993.59375
1776093975521617,100984.484375
1776093975681590,100994.6171875
1776093975841564,100986.53125
1776093976001598,100994.6171875
1776093976161662,100994.6171875
1776093976321575,100986.53125
1776093976481578,100998.6640625
1776093976641582,100995.6484375
1776093976801616,100998.6640625
1776093976961589,100994.6171875
1776093977123699,101009.828125
1776093977281597,100995.6484375
1776093977441600,100996.671875
1776093977601726,100989.609375
1776093977761608,100988.5859375
1776093977921520,100996.671875
1776093978081523,100980.4921875
1776093978241619,100975.421875
1776093978401622,100980.4921875
1776093978561626,100992.625
1776093978721630,100989.609375
1776093978881633,100989.609375
1776093979041759,100989.609375
1776093979201671,100989.609375
1776093979361644,100990.6328125
1776093979521648,100998.71875
1776093979681651,100989.6640625
1776093979841655,101001.796875
1776093980001689,101004.8203125
1776093980161662,100998.71875
1776093980321666,101000.7734375
1776093980481792,101000.7734375
1776093980641673,101000.7734375
1776093980801708,100988.640625
1776093980961681,100982.6015625
1776093981123485,100989.6640625
1776093981281597,100977.53125
1776093981441600,100978.5546875
1776093981601726,100986.640625
1776093981761699,100987.671875
1776093981922038,100994.734375
1776093982081706,100987.671875
1776093982241710,101003.8515625
1776093982401744,100996.78125
1776093982561717,100994.734375
1776093982721721,100984.6484375
1776093982881725,100990.7421875
1776093983041728,100984.6484375
1776093983201732,100992.7421875
1776093983361858,100991.7734375
1776093983521739,100994.7890625
1776093983681743,100991.7734375
1776093983841747,100987.7265625
1776093984001750,100986.703125
1776093984161754,100988.6953125
1776093984321819,100991.7734375
1776093984481822,100988.75
1776093984641948,101000.8828125
1776093984802104,100990.7421875
1776093984961803,100999.859375
1776093985123699,100991.7734375
1776093985281841,100991.7734375
1776093985441814,101000.8828125
1776093985601879,100991.7734375
1776093985761882,100984.703125
1776093985921825,100993.8203125
1776093986081828,100984.703125
1776093986241985,101004.9296875
1776093986401866,100999.9140625
1776093986561839,100989.7734375
1776093986721721,100990.796875
1776093986881847,100990.796875
1776093987041759,100984.703125
1776093987201854,100992.796875
1776093987361858,100993.8203125
1776093987521892,100994.84375
1776093987681957,100994.84375
1776093987841838,101001.9140625
1776093988001842,100992.796875
1776093988161846,100990.796875
1776093988321849,100998.890625
1776093988481853,100996.8984375
1776093988641857,100998.890625
1776093988801860,100994.84375
1776093988961864,100994.84375
1776093989123821,100998.890625
1776093989281871,100987.78125
1776093989441875,101000.9375
1776093989601787,100990.796875
1776093989761913,100982.7109375
1776093989921916,100996.8984375
1776093990081890,100988.8046875
1776093990241924,100994.84375
1776093990401897,101004.984375
1776093990562053,101004.984375
1776093990721935,100998.890625
1776093990881908,101003.9609375
1776093991041911,101004.984375
1776093991201915,101004.984375
1776093991361919,100995.8671875
1776093991521922,100990.796875
1776093991681926,100996.8984375
1776093991841930,100993.8203125
1776093992002239,100994.84375
1776093992161937,100989.7734375
1776093992321971,100996.8984375
1776093992481975,100988.8046875
1776093992641948,100993.8203125
1776093992802135,100986.7578125
1776093992961955,100994.84375
1776093993123607,100992.796875
1776093993281963,100994.84375
1776093993442241,100986.7578125
1776093993601970,100988.75
1776093993761974,100989.7734375
1776093993921977,101000.8828125
1776093994081981,100986.7578125
1776093994242137,100990.7421875
1776093994401988,101001.9140625
1776093994561992,100993.8203125
1776093994722026,100993.8203125
1776093994882305,100992.796875
1776093995042186,100985.7265625
1776093995202342,100993.8203125
1776093995362041,100990.7421875
1776093995522075,100999.859375
1776093995682079,100987.7265625
1776093995842052,100999.859375
1776093996002117,100987.7265625
1776093996162090,100998.8359375
1776093996322338,100994.7890625
1776093996482036,101010.96875
1776093996642040,100998.8359375
1776093996802074,100990.7421875
1776093996962047,100999.859375
1776093997123943,100995.8125
1776093997282054,101006.921875
1776093997442058,100992.7421875
1776093997602092,100990.7421875
1776093997761974,100990.7421875
1776093997922222,100994.7890625
1776093998082073,100996.78125
1776093998242076,100988.6953125
1776093998402110,100989.71875
1776093998562206,100994.7890625
1776093998722087,100988.6953125
1776093998882121,101004.875
1776093999042125,101004.875
1776093999202373,100996.78125
1776093999362316,100996.78125
1776093999522106,100989.6640625
1776093999682109,100987.671875
1776093999842113,101000.828125
1776094000002269,100996.78125
1776094000162120,101002.8203125
1776094000322124,100994.734375
1776094000482128,101001.796875
1776094000642406,100998.78125
1776094000802165,100998.78125
1776094000962139,100995.7578125
1776094001123668,100993.7109375
1776094001282146,100990.6875
1776094001442333,101000.7734375
1776094001602184,100998.78125
1776094001762157,101001.796875
1776094001922069,100991.65625
1776094002082439,101002.8203125
1776094002242473,101002.765625
1776094002402202,101001.796875
1776094002562175,100989.6640625
1776094002722179,100999.75
1776094002882274,100989.609375
1776094003042186,100986.5859375
1776094003202190,100982.546875
1776094003362193,100994.6796875
1776094003522472,100998.71875
1776094003682201,100996.671875
1776094003842204,100992.625
1776094004002208,100996.671875
1776094004162212,100998.71875
1776094004322429,100996.671875
1776094004482219,100990.578125
1776094004642223,101004.7578125
1776094004802226,101000.71875
1776094004962413,101000.71875
1776094005123973,101004.7578125
1776094005282298,101002.7109375
1776094005442394,100998.6640625
1776094005602428,101002.7109375
1776094005762370,101003.734375
1776094005922283,100997.640625
1776094006082317,101002.7109375
1776094006242290,100997.640625
1776094006402477,101000.65625
1776094006562328,101000.65625
1776094006722301,101002.7109375
1776094006882274,101004.703125
1776094007042278,101000.65625
1776094007202434,100996.6171875
1776094007362285,101011.765625
1776094007522289,101008.75
1776094007682292,100994.5625
1776094007842449,100998.609375
1776094008002300,101002.65625
1776094008162303,101006.6953125
1776094008322307,100996.5546875
1776094008482311,100999.578125
1776094008642436,100997.5859375
1776094008802318,100990.4609375
1776094008962322,101004.6484375
1776094009124065,100998.546875
1776094009282421,100994.5078125
1776094009442333,101006.640625
1776094009602397,101002.59375
1776094009762401,100998.546875
1776094009922527,101000.546875
1776094010082714,101009.65625
1776094010242839,100992.453125
1776094010402995,101001.5703125
1776094010563152,100996.5
1776094010722453,101009.65625
1776094010882427,101000.546875
1776094011042369,100996.5
1776094011202434,100996.5
1776094011362407,100996.5
1776094011522411,101000.546875
1776094011682384,100990.40625
1776094011842388,100989.3828125
1776094012002422,101003.5625
1776094012162517,101000.546875
1776094012322399,100996.4453125
1776094012482402,100996.4453125
1776094012642406,101004.53125
1776094012802440,100998.4921875
1776094012962413,101000.484375
1776094013123668,100992.3984375
1776094013282329,100998.4921875
1776094013442424,100992.3984375
1776094013602550,100996.4453125
1776094013762340,100992.3984375
1776094013922435,100996.4453125
1776094014082439,100996.4453125
1776094014242443,101013.640625
1776094014402568,100994.390625
1776094014562450,100996.4453125
1776094014722453,101007.546875
1776094014882457,100988.3515625
1776094015042613,100994.390625
1776094015202464,100996.4453125
1776094015362468,100988.3515625
1776094015522472,101003.5078125
1776094015682567,101004.53125
1776094015842662,101000.484375
1776094016002788,101001.5078125
1776094016162914,101004.53125
1776094016322551,101004.53125
1776094016482677,100996.4453125
1776094016642528,101011.59375
1776094016802562,101006.5234375
1776094016962566,100996.4453125
1776094017123851,101003.5078125
1776094017282512,100997.46875
1776094017442516,101004.53125
1776094017602550,101003.5078125
1776094017762523,100986.3046875
1776094017922618,100995.4140625
1776094018082530,101003.5078125
1776094018242534,100996.4453125
1776094018402568,100994.390625
1776094018562541,101000.484375
1776094018722545,101000.484375
1776094018882549,101003.5078125
1776094019042552,100999.4609375
1776094019202587,100996.4453125
1776094019362682,101000.484375
1776094019522563,100986.3046875
1776094019682475,101011.59375
1776094019842571,100992.3984375
1776094020002605,101002.4765625
1776094020162578,101000.484375
1776094020322582,101000.484375
1776094020482585,101002.4765625
1776094020642589,101000.484375
1776094020802715,101000.484375
1776094020962596,101004.53125
1776094021123668,100998.4375
1776094021282604,100992.3984375
1776094021442607,101003.5078125
1776094021602641,100994.4453125
1776094021762615,100999.4609375
1776094021922618,100990.34375
1776094022082622,100996.4453125
1776094022242778,100986.3046875
1776094022402690,101000.484375
1776094022562572,100987.328125
1776094022722667,100995.4140625
1776094022882671,100995.4140625
1776094023042674,101000.484375
1776094023202678,100982.2578125
1776094023362682,101003.5078125
1776094023522685,100996.4453125
1776094023682811,101004.53125
1776094023842723,100995.4140625
1776094024002727,100982.2578125
1776094024162700,100998.4375
1776094024322734,101002.4765625
1776094024482677,100987.328125
1776094024642681,100998.4375
1776094024802684,100994.390625
1776094024962688,100984.3125
1776094025124278,100996.4453125
1776094025282695,100992.3984375
1776094025442699,100997.40625
1776094025602703,100995.4140625
1776094025762706,100986.3046875
1776094025922740,100995.4140625
1776094026082775,101000.484375
1776094026242717,100998.4375
1776094026402843,100990.34375
1776094026562847,100992.3984375
1776094026722881,101003.5078125
1776094026882884,100997.40625
1776094027042766,100982.2578125
1776094027202800,101006.5234375
1776094027362773,101004.53125
1776094027522777,100996.4453125
1776094027682781,101003.5078125
1776094027842754,100987.328125
1776094028003002,100994.390625
1776094028162761,100998.4375
1776094028322765,100996.4453125
1776094028482768,101005.5
1776094028642681,100991.375
1776094028802898,100994.390625
1776094028962779,100997.40625
1776094029124309,101002.4765625
1776094029282787,100997.40625
1776094029442912,100986.3046875
1776094029603069,100999.4609375
1776094029762798,100994.390625
1776094029922801,100985.28125
1776094030082805,101000.4296875
1776094030242931,101008.5703125
1776094030402812,101000.484375
1776094030562816,100994.390625
1776094030722820,100986.3046875
1776094030883159,101008.5703125
1776094031042827,100988.3515625
1776094031202831,100996.4453125
1776094031362834,100998.4375
1776094031522838,101000.484375
1776094031682750,101001.453125
1776094031842876,100994.390625
1776094032003032,101003.5078125
1776094032162792,100991.375
1776094032322765,100994.390625
1776094032482768,101002.4765625
1776094032642803,101006.5234375
1776094032802898,100984.3125
1776094032962901,100998.4375
1776094033124004,100992.3984375
1776094033282878,100986.3046875
1776094033442882,100997.40625
1776094033602916,100998.4375
1776094033763042,101003.5078125
1776094033922893,100998.4375
1776094034082897,101004.53125
1776094034242900,100994.390625
1776094034402904,100992.3984375
1776094034562816,100998.4375
1776094034722911,100995.4140625
1776094034882823,100988.3515625
1776094035042919,100986.3046875
1776094035202922,100995.4140625
1776094035362834,100996.4453125
1776094035522838,101002.4765625
1776094035683055,100995.4140625
1776094035842845,100996.4453125
1776094036002849,100990.34375
1776094036162853,100997.46875
1776094036322856,100992.3984375
1776094036482860,100995.4140625
1776094036642894,100988.3515625
1776094036803020,100996.4453125
1776094036963207,100982.2578125
1776094037123790,100995.4140625
1776094037282939,100988.3515625
1776094037443157,100993.421875
1776094037603069,101012.6171875
1776094037763042,101010.5703125
1776094037923046,101004.53125
1776094038083141,101004.53125
1776094038243175,101000.484375
1776094038403026,100995.4140625
1776094038562999,101008.5703125
1776094038723003,101005.5546875
1776094038883190,101004.53125
1776094039043010,101002.5390625
1776094039203044,100996.4453125
1776094039363017,100988.3515625
1776094039523143,101007.609375
1776094039683177,100989.3828125
1776094039843028,100993.421875
1776094040003063,100985.3359375
1776094040163036,100998.4921875
1776094040323161,100998.4921875
1776094040483043,100990.40625
1776094040643047,100989.3828125
1776094040803081,100984.3125
1776094040963268,100990.40625
1776094041124126,101002.5390625
1776094041283092,100995.4765625
1776094041443065,100998.4921875
1776094041603099,100997.46875
1776094041763225,100997.46875
1776094041923076,100989.3828125
1776094042083080,101006.578125
1776094042243083,101002.5390625
1776094042403331,100998.4921875
