Ride_ID,timestamp,TEMPERATURE_SENSOR_Temperature
OpenWearable_Recording_2026-03-26T110257.381741,1058715240,24.15473175048828
OpenWearable_Recording_2026-03-26T110257.381741,1058875122,24.14583778381348
OpenWearable_Recording_2026-03-26T110257.381741,1059035125,24.14583778381348
OpenWearable_Recording_2026-03-26T110257.381741,1059195129,24.15028381347656
OpenWearable_Recording_2026-03-26T110257.381741,1059355133,24.15473175048828
OpenWearable_Recording_2026-03-26T110257.381741,1059515136,24.15028381347656
OpenWearable_Recording_2026-03-26T110257.381741,1059675140,24.14583778381348
OpenWearable_Recording_2026-03-26T110257.381741,1059835144,24.14583778381348
OpenWearable_Recording_2026-03-26T110257.381741,1059995147,24.15028381347656
OpenWearable_Recording_2026-03-26T110257.381741,1060155273,24.14583778381348
OpenWearable_Recording_2026-03-26T110257.381741,1060315155,24.14583778381348
OpenWearable_Recording_2026-03-26T110257.381741,1060475158,24.14583778381348
OpenWearable_Recording_2026-03-26T110257.381741,1060635162,24.15028381347656
OpenWearable_Recording_2026-03-26T110257.381741,1060795166,24.14583778381348
OpenWearable_Recording_2026-03-26T110257.381741,1060955169,24.15028381347656
OpenWearable_Recording_2026-03-26T110257.381741,1061115173,24.14138984680176
OpenWearable_Recording_2026-03-26T110257.381741,1061275177,24.14583778381348
OpenWearable_Recording_2026-03-26T110257.381741,1061435180,24.15473175048828
OpenWearable_Recording_2026-03-26T110257.381741,1061595306,24.13694190979004
OpenWearable_Recording_2026-03-26T110257.381741,1061755187,24.15028381347656
OpenWearable_Recording_2026-03-26T110257.381741,1061915191,24.15028381347656
OpenWearable_Recording_2026-03-26T110257.381741,1062075195,24.14583778381348
OpenWearable_Recording_2026-03-26T110257.381741,1062235198,24.14583778381348
OpenWearable_Recording_2026-03-26T110257.381741,1062395202,24.15028381347656
OpenWearable_Recording_2026-03-26T110257.381741,1062555206,24.15473175048828
OpenWearable_Recording_2026-03-26T110257.381741,1062715209,24.15028381347656
OpenWearable_Recording_2026-03-26T110257.381741,1062875213,24.14583778381348
OpenWearable_Recording_2026-03-26T110257.381741,1063035339,24.14583778381348
OpenWearable_Recording_2026-03-26T110257.381741,1063195220,24.13694190979004
OpenWearable_Recording_2026-03-26T110257.381741,1063355224,24.14138984680176
OpenWearable_Recording_2026-03-26T110257.381741,1063515228,24.14138984680176
OpenWearable_Recording_2026-03-26T110257.381741,1063675231,24.14583778381348
OpenWearable_Recording_2026-03-26T110257.381741,1063835235,24.14583778381348
OpenWearable_Recording_2026-03-26T110257.381741,1063995239,24.14583778381348
OpenWearable_Recording_2026-03-26T110257.381741,1064155242,24.14583778381348
OpenWearable_Recording_2026-03-26T110257.381741,1064315216,24.15028381347656
OpenWearable_Recording_2026-03-26T110257.381741,1064475402,24.14138984680176
OpenWearable_Recording_2026-03-26T110257.381741,1064635406,24.14138984680176
OpenWearable_Recording_2026-03-26T110257.381741,1064795532,24.14138984680176
OpenWearable_Recording_2026-03-26T110257.381741,1064955688,24.15028381347656
OpenWearable_Recording_2026-03-26T110257.381741,1065115264,24.14138984680176
OpenWearable_Recording_2026-03-26T110257.381741,1065275299,24.14583778381348
OpenWearable_Recording_2026-03-26T110257.381741,1065435302,24.13694190979004
OpenWearable_Recording_2026-03-26T110257.381741,1065595275,24.14138984680176
OpenWearable_Recording_2026-03-26T110257.381741,1065755310,24.14583778381348
OpenWearable_Recording_2026-03-26T110257.381741,1065915435,24.13694190979004
OpenWearable_Recording_2026-03-26T110257.381741,1066075408,24.14583778381348
OpenWearable_Recording_2026-03-26T110257.381741,1066235260,24.14583778381348
OpenWearable_Recording_2026-03-26T110257.381741,1066395324,24.13694190979004
OpenWearable_Recording_2026-03-26T110257.381741,1066555328,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1066715332,24.14138984680176
OpenWearable_Recording_2026-03-26T110257.381741,1066875335,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1067035339,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1067195343,24.13694190979004
OpenWearable_Recording_2026-03-26T110257.381741,1067355621,24.14583778381348
OpenWearable_Recording_2026-03-26T110257.381741,1067515319,24.14138984680176
OpenWearable_Recording_2026-03-26T110257.381741,1067675323,24.13694190979004
OpenWearable_Recording_2026-03-26T110257.381741,1067835357,24.13694190979004
OpenWearable_Recording_2026-03-26T110257.381741,1067995330,24.13694190979004
OpenWearable_Recording_2026-03-26T110257.381741,1068155364,24.13694190979004
OpenWearable_Recording_2026-03-26T110257.381741,1068315368,24.13694190979004
OpenWearable_Recording_2026-03-26T110257.381741,1068475372,24.13694190979004
OpenWearable_Recording_2026-03-26T110257.381741,1068635375,24.14138984680176
OpenWearable_Recording_2026-03-26T110257.381741,1068795440,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1068955505,24.13694190979004
OpenWearable_Recording_2026-03-26T110257.381741,1069115386,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1069275390,24.12360000610352
OpenWearable_Recording_2026-03-26T110257.381741,1069435394,24.13694190979004
OpenWearable_Recording_2026-03-26T110257.381741,1069595397,24.12360000610352
OpenWearable_Recording_2026-03-26T110257.381741,1069755706,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1069915374,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1070076782,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1070235656,24.12360000610352
OpenWearable_Recording_2026-03-26T110257.381741,1070395385,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1070556701,24.12360000610352
OpenWearable_Recording_2026-03-26T110257.381741,1070715393,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1070875396,24.11915397644043
OpenWearable_Recording_2026-03-26T110257.381741,1071036529,24.11915397644043
OpenWearable_Recording_2026-03-26T110257.381741,1071195404,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1071355773,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1071515411,24.11915397644043
OpenWearable_Recording_2026-03-26T110257.381741,1071675933,24.12360000610352
OpenWearable_Recording_2026-03-26T110257.381741,1071835418,24.13694190979004
OpenWearable_Recording_2026-03-26T110257.381741,1071995513,24.12360000610352
OpenWearable_Recording_2026-03-26T110257.381741,1072155426,24.11915397644043
OpenWearable_Recording_2026-03-26T110257.381741,1072315429,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1072475769,24.12360000610352
OpenWearable_Recording_2026-03-26T110257.381741,1072635437,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1072795440,24.11915397644043
OpenWearable_Recording_2026-03-26T110257.381741,1072955444,24.12360000610352
OpenWearable_Recording_2026-03-26T110257.381741,1073115570,24.13694190979004
OpenWearable_Recording_2026-03-26T110257.381741,1073275451,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1073435455,24.13694190979004
