timestamp,Temperature
1879693389,35.61133575439453
1879818420,35.61147689819336
1880068298,35.568973541259766
1880193206,35.57884979248047
1880318176,35.6438102722168
1880443176,35.583858489990234
1880568237,35.5789909362793
1880693206,35.6111946105957
1880818389,35.61620330810547
1880943389,35.53890609741211
1881068481,35.604183197021484
1881193176,35.51599884033203
1881318359,35.661399841308594
1881443176,35.531314849853516
1881568603,35.59888458251953
1881693206,35.50339889526367
1881818176,35.6738395690918
1881943542,35.68642044067383
1882068420,35.58156967163086
1882193328,35.54878616333008
1882318176,35.573699951171875
1882443176,35.47114944458008
1882568267,35.4912109375
1882693206,35.57355880737305
1882818298,35.566253662109375
1882944244,35.56882858276367
1883068359,35.601318359375
1883193328,35.596168518066406
1883318237,35.583580017089844
1883443206,35.52873992919922
1883569610,35.54133987426758
1883693237,35.596168518066406
1883818267,35.57355880737305
1883943176,35.583717346191406
1884068176,35.56138610839844
1884193328,35.593597412109375
1884318328,35.59115982055664
1884569061,35.596309661865234
1884693206,35.57126235961914
1884818176,35.608760833740234
1884943206,35.54621124267578
1885068176,35.57627487182617
1885193206,35.53389358520508
1885318298,35.55365753173828
1885443328,35.58128356933594
1885568572,35.51126480102539
1885693176,35.57140350341797
1885818176,35.56367874145508
1885943206,35.54119873046875
1886068176,35.54635238647461
1886193237,35.568973541259766
1886318176,35.6187744140625
1886443481,35.62893295288086
1886568481,35.531314849853516
1886693695,35.51126480102539
1886818206,35.57126235961914
1886943237,35.62635803222656
1887068267,35.638946533203125
1887193206,35.60403823852539
1887318176,35.608760833740234
1887443176,35.59130096435547
1887568389,35.60145950317383
1887693511,35.653961181640625
1887818298,35.63880157470703
1887943695,35.55121994018555
1888069091,35.62907409667969
1888193237,35.58156967163086
1888318176,35.5987434387207
1888443267,35.70643615722656
1888568176,35.58399963378906
1888693267,35.541481018066406
1888818328,35.656253814697266
1889068664,35.681419372558594
1889193237,35.648956298828125
1889318176,35.65653610229492
1889443237,35.62635803222656
1889568206,35.60375213623047
1889693206,35.65896987915039
1889818176,35.66669464111328
1889943450,35.72144317626953
1890068206,35.696285247802734
1890193206,35.60403823852539
1890318786,35.73173904418945
1890443237,35.626216888427734
1890568176,35.583717346191406
1890693176,35.67655944824219
1890818206,35.819000244140625
1890943206,35.95109558105469
1891068267,35.911319732666016
1891193206,35.82914352416992
1891318298,35.80400848388672
1891443664,35.85624694824219
