timestamp,RED,IR,GREEN,AMBIENT
2660201472,87742.0,38437.0,121194.0,6165.0
2660221461,87663.0,38410.0,121102.0,6163.0
2660241664,87678.0,38422.0,121101.0,6159.0
2660261653,87739.0,38453.0,121197.0,6158.0
2660281600,87804.0,38489.0,121289.0,6170.0
2660301589,87793.0,38487.0,121274.0,6195.0
2660321536,87823.0,38501.0,121318.0,6227.0
2660341525,87926.0,38546.0,121456.0,6252.0
2660361472,88029.0,38596.0,121593.0,6261.0
2660381461,88074.0,38615.0,121627.0,6278.0
2660403968,88001.0,38590.0,121522.0,6288.0
2660423957,87881.0,38531.0,121361.0,6308.0
2660441344,87780.0,38495.0,121233.0,6326.0
2660461333,87783.0,38504.0,121242.0,6327.0
2660481280,87915.0,38573.0,121426.0,6320.0
2660501504,87962.0,38604.0,121482.0,6319.0
2660521493,87950.0,38606.0,121461.0,6311.0
2660541440,87914.0,38597.0,121426.0,6303.0
2660561429,87989.0,38651.0,121518.0,6289.0
2660581376,88047.0,38693.0,121614.0,6271.0
2660601365,88084.0,38715.0,121650.0,6260.0
2660621312,88048.0,38717.0,121641.0,6252.0
2660641301,88074.0,38738.0,121671.0,6249.0
2660661248,88046.0,38741.0,121634.0,6248.0
2660681237,88052.0,38748.0,121638.0,6247.0
2660701440,88077.0,38769.0,121678.0,6242.0
2660721429,88128.0,38813.0,121749.0,6240.0
2660741376,88154.0,38826.0,121774.0,6229.0
2660761365,88174.0,38859.0,121809.0,6215.0
2660781312,88145.0,38845.0,121746.0,6196.0
2660801301,88111.0,38843.0,121724.0,6176.0
2660821248,88130.0,38863.0,121741.0,6151.0
2660841237,88083.0,38847.0,121703.0,6135.0
2660861184,88034.0,38830.0,121607.0,6119.0
2660881173,87976.0,38813.0,121527.0,6108.0
2660903680,87889.0,38780.0,121416.0,6112.0
2660923669,87897.0,38795.0,121430.0,6103.0
2660942080,87961.0,38842.0,121508.0,6082.0
2660962069,87945.0,38836.0,121479.0,6068.0
2660982016,87901.0,38818.0,121420.0,6053.0
2661001984,87911.0,38829.0,121426.0,6033.0
2661021973,87945.0,38851.0,121468.0,6006.0
2661042176,87971.0,38877.0,121510.0,5987.0
2661062165,87966.0,38880.0,121505.0,5960.0
2661082112,87906.0,38855.0,121415.0,5934.0
2661102101,87857.0,38845.0,121356.0,5916.0
2661122048,87796.0,38826.0,121262.0,5885.0
2661142037,87675.0,38788.0,121136.0,5860.0
2661161728,87659.0,38776.0,121126.0,5822.0
2661181717,87613.0,38768.0,121079.0,5789.0
2661201920,87635.0,38776.0,121108.0,5759.0
2661221909,87748.0,38827.0,121249.0,5729.0
2661242112,87788.0,38849.0,121316.0,5689.0
2661262101,87861.0,38888.0,121410.0,5639.0
2661281792,87944.0,38923.0,121511.0,5587.0
2661301781,87936.0,38924.0,121507.0,5543.0
2661321984,87901.0,38915.0,121457.0,5502.0
2661341973,87901.0,38916.0,121442.0,5477.0
2661361920,87706.0,38843.0,121187.0,5458.0
2661381909,87498.0,38754.0,120898.0,5450.0
2661404160,87336.0,38698.0,120686.0,5452.0
2661424149,87377.0,38721.0,120762.0,5427.0
2661442048,87311.0,38693.0,120653.0,5405.0
2661462037,87184.0,38644.0,120493.0,5384.0
2661481984,87179.0,38645.0,120510.0,5337.0
2661502208,87255.0,38684.0,120606.0,5275.0
2661522197,87338.0,38722.0,120701.0,5221.0
2661542144,87386.0,38738.0,120762.0,5159.0
2661562133,87308.0,38698.0,120650.0,5112.0
2661582080,87212.0,38668.0,120538.0,5070.0
2661602069,87189.0,38667.0,120512.0,5040.0
2661622272,87254.0,38697.0,120581.0,5010.0
2661642261,87252.0,38711.0,120594.0,4989.0
