timestamp,RED,IR,GREEN,AMBIENT
1776093185314891,44198.0,17137.0,55103.0,17444.0
1776093185334880,44153.0,17106.0,55046.0,17441.0
1776093185354869,44093.0,17067.0,54962.0,17433.0
1776093185374858,44063.0,17043.0,54924.0,17439.0
1776093185394847,43990.0,16998.0,54829.0,17462.0
1776093185414836,43969.0,16984.0,54800.0,17484.0
1776093185434917,43956.0,16969.0,54786.0,17517.0
1776093185454906,43954.0,16967.0,54780.0,17559.0
1776093185474803,44014.0,16994.0,54867.0,17598.0
1776093185494792,44043.0,17007.0,54889.0,17643.0
1776093185514781,44053.0,17014.0,54888.0,17695.0
1776093185534770,44111.0,17043.0,54966.0,17749.0
1776093185554759,44147.0,17063.0,55005.0,17819.0
1776093185574748,44122.0,17052.0,54958.0,17898.0
1776093185594737,44128.0,17058.0,54958.0,17987.0
1776093185614726,44139.0,17061.0,54955.0,18068.0
1776093185634715,44105.0,17042.0,54893.0,18195.0
1776093185654704,44120.0,17050.0,54917.0,18333.0
1776093185674694,44180.0,17084.0,54990.0,18503.0
1776093185694683,44195.0,17094.0,55012.0,18718.0
1776093185714672,44321.0,17158.0,55179.0,18952.0
1776093185734661,44481.0,17240.0,55395.0,19193.0
1776093185754650,44602.0,17305.0,55558.0,19460.0
1776093185774639,44738.0,17376.0,55725.0,19773.0
1776093185774639,44646.0,17326.0,55570.0,20151.0
1776093185794628,44283.0,17141.0,55092.0,20506.0
1776093185814617,44231.0,17119.0,55032.0,20812.0
1776093185834606,44011.0,16994.0,54704.0,21088.0
1776093185854595,43633.0,16798.0,54210.0,21302.0
1776093185874584,43876.0,16915.0,54549.0,21408.0
1776093185894573,43707.0,16827.0,54304.0,21585.0
1776093185914562,43878.0,16914.0,54574.0,21700.0
1776093185934551,44338.0,17145.0,55198.0,21813.0
1776093185954540,44509.0,17221.0,55397.0,22016.0
1776093185974529,44494.0,17214.0,55388.0,22216.0
1776093185994518,44627.0,17280.0,55585.0,22404.0
1776093186014507,44911.0,17417.0,55942.0,22622.0
1776093186034496,44650.0,17276.0,55568.0,22886.0
1776093186054485,44511.0,17201.0,55393.0,23154.0
1776093186074474,44637.0,17266.0,55558.0,23394.0
1776093186094463,44371.0,17130.0,55192.0,23709.0
1776093186114452,44425.0,17160.0,55330.0,24026.0
1776093186134441,44492.0,17179.0,55430.0,24474.0
1776093186154430,44188.0,17010.0,55078.0,25147.0
1776093186174419,44433.0,17130.0,55512.0,25903.0
1776093186194408,44502.0,17169.0,55656.0,26734.0
1776093186214397,44711.0,17275.0,56015.0,27554.0
1776093186234386,44951.0,17394.0,56395.0,28408.0
1776093186254405,45361.0,17617.0,57006.0,29218.0
1776093186274394,45412.0,17642.0,57087.0,30028.0
1776093186294353,45527.0,17695.0,57242.0,30963.0
1776093186314342,45785.0,17840.0,57613.0,31967.0
1776093186334331,46006.0,17944.0,57879.0,32951.0
1776093186354320,45888.0,17880.0,57706.0,34127.0
1776093186374309,46194.0,18048.0,58100.0,35348.0
1776093186394298,46138.0,18008.0,57973.0,36646.0
1776093186414287,46359.0,18124.0,58313.0,37795.0
1776093186434276,46621.0,18250.0,58630.0,38973.0
1776093186454265,46475.0,18169.0,58436.0,40558.0
1776093186474254,46785.0,18320.0,58869.0,42110.0
1776093186494243,46777.0,18294.0,58828.0,43560.0
1776093186514232,46856.0,18329.0,58938.0,45456.0
1776093186534221,47060.0,18418.0,59223.0,47387.0
1776093186554210,47123.0,18438.0,59275.0,49556.0
1776093186574199,47092.0,18421.0,59242.0,52162.0
1776093186594188,47481.0,18613.0,59771.0,54419.0
1776093186614177,47416.0,18562.0,59616.0,56533.0
1776093186634166,47142.0,18411.0,59199.0,58385.0
1776093186654155,46802.0,18232.0,58718.0,59701.0
1776093186674144,46815.0,18239.0,58728.0,60549.0
1776093186694133,46595.0,18126.0,58409.0,61201.0
1776093186714122,46309.0,17977.0,57998.0,61710.0
1776093186734111,46515.0,18079.0,58295.0,61422.0
1776093186754100,46425.0,18029.0,58136.0,61061.0
1776093186774089,46855.0,18270.0,58748.0,60438.0
1776093186794078,46980.0,18317.0,58856.0,60017.0
1776093186814067,47057.0,18369.0,58982.0,59685.0
1776093186834056,47609.0,18677.0,59802.0,59057.0
1776093186854045,47846.0,18759.0,59956.0,58757.0
1776093186874034,46766.0,18209.0,58510.0,58520.0
1776093186894023,47043.0,18369.0,58971.0,57861.0
1776093186914012,47178.0,18439.0,59085.0,57654.0
1776093186934001,47191.0,18461.0,59131.0,57370.0
1776093186953990,46977.0,18328.0,58799.0,56870.0
1776093186973979,46934.0,18333.0,58820.0,56442.0
1776093186993968,47037.0,18368.0,58884.0,56305.0
1776093187013957,47094.0,18431.0,59060.0,56643.0
1776093187033946,47606.0,18666.0,59638.0,56981.0
1776093187053935,46426.0,18053.0,58077.0,57658.0
1776093187073924,46784.0,18245.0,58639.0,57977.0
1776093187093913,47027.0,18349.0,58894.0,58468.0
1776093187113902,46848.0,18259.0,58662.0,58930.0
1776093187133892,47384.0,18550.0,59478.0,59057.0
1776093187153881,48082.0,18889.0,60327.0,59095.0
1776093187173870,47634.0,18657.0,59717.0,59321.0
1776093187193859,48070.0,18878.0,60297.0,59081.0
1776093187213848,47441.0,18546.0,59387.0,59038.0
1776093187233837,47666.0,18680.0,59776.0,58906.0
1776093187253826,48009.0,18846.0,60167.0,58940.0
1776093187273815,47964.0,18825.0,60053.0,59111.0
1776093187293804,47568.0,18631.0,59521.0,59240.0
1776093187313793,48055.0,18886.0,60165.0,59217.0
1776093187333782,47870.0,18782.0,59835.0,59306.0
1776093187353771,48062.0,18895.0,60086.0,58984.0
1776093187373760,48548.0,19146.0,60664.0,58202.0
1776093187393749,48819.0,19282.0,60976.0,56975.0
1776093187413738,48946.0,19354.0,61136.0,55526.0
1776093187433727,49378.0,19574.0,61677.0,54026.0
1776093187453716,49756.0,19768.0,62155.0,52672.0
1776093187473705,49754.0,19758.0,62105.0,51899.0
1776093187493694,49507.0,19636.0,61746.0,51505.0
1776093187513683,49523.0,19653.0,61781.0,51154.0
1776093187533672,49670.0,19730.0,61957.0,50874.0
1776093187553661,49658.0,19721.0,61915.0,50684.0
1776093187573650,49496.0,19647.0,61696.0,50517.0
1776093187593639,49386.0,19596.0,61558.0,50311.0
1776093187613628,49622.0,19727.0,61877.0,50115.0
1776093187633617,49383.0,19594.0,61526.0,50010.0
