timestamp,RED,IR,GREEN,AMBIENT
1776093709219798,58057.0,22275.0,78460.0,11099.0
1776093709239787,58053.0,22251.0,78450.0,11157.0
1776093709259807,58111.0,22255.0,78514.0,11198.0
1776093709279796,58151.0,22264.0,78548.0,11255.0
1776093709299755,58147.0,22262.0,78523.0,11321.0
1776093709319744,58280.0,22319.0,78657.0,11355.0
1776093709339733,58386.0,22362.0,78737.0,11405.0
1776093709359722,58532.0,22427.0,78876.0,11429.0
1776093709379711,58674.0,22492.0,79017.0,11450.0
1776093709399700,58811.0,22546.0,79142.0,11477.0
1776093709419811,58887.0,22583.0,79219.0,11519.0
1776093709439800,58950.0,22615.0,79271.0,11546.0
1776093709459697,58942.0,22621.0,79248.0,11566.0
1776093709479686,58810.0,22600.0,79098.0,11593.0
1776093709499645,58856.0,22621.0,79174.0,11587.0
1776093709519634,58637.0,22563.0,78897.0,11655.0
1776093709539623,58599.0,22562.0,78851.0,11651.0
1776093709559612,58454.0,22530.0,78701.0,11694.0
1776093709579601,58369.0,22516.0,78623.0,11758.0
1776093709599590,58372.0,22513.0,78650.0,11873.0
1776093709619579,58291.0,22446.0,78596.0,12081.0
1776093709639568,58019.0,22285.0,78311.0,12394.0
1776093709659618,57813.0,22153.0,78130.0,12732.0
1776093709679607,57830.0,22098.0,78235.0,13080.0
1776093709699535,57792.0,22019.0,78271.0,13556.0
1776093709719524,57753.0,21929.0,78350.0,14171.0
1776093709739513,57864.0,21897.0,78559.0,14865.0
1776093709759502,57871.0,21838.0,78686.0,15600.0
1776093709779521,58094.0,21871.0,79020.0,16163.0
1776093709799510,58178.0,21852.0,79140.0,16626.0
1776093709819499,58303.0,21872.0,79364.0,16863.0
1776093709839488,58529.0,21921.0,79651.0,16937.0
1776093709859477,58539.0,21904.0,79697.0,17001.0
1776093709879466,58825.0,21991.0,80094.0,16898.0
1776093709899455,59012.0,22054.0,80307.0,16891.0
1776093709919444,59060.0,22074.0,80400.0,16992.0
1776093709939433,59278.0,22147.0,80665.0,17062.0
1776093709959422,59501.0,22232.0,80931.0,17154.0
1776093709979412,59450.0,22222.0,80849.0,17420.0
1776093709999401,59506.0,22257.0,80903.0,17693.0
1776093710019390,59465.0,22256.0,80830.0,17977.0
1776093710039379,59385.0,22235.0,80722.0,18215.0
1776093710059368,59296.0,22190.0,80644.0,18454.0
1776093710079357,59398.0,22192.0,80773.0,18568.0
1776093710099346,59429.0,22165.0,80826.0,18743.0
1776093710119335,59419.0,22134.0,80806.0,18982.0
1776093710139324,59360.0,22092.0,80754.0,19311.0
1776093710159313,59431.0,22093.0,80847.0,19673.0
1776093710179302,59530.0,22112.0,80972.0,20093.0
1776093710199291,59613.0,22137.0,81083.0,20531.0
1776093710219280,59815.0,22205.0,81327.0,20999.0
1776093710239269,59918.0,22245.0,81448.0,21541.0
1776093710259258,60016.0,22287.0,81562.0,22120.0
1776093710279247,60070.0,22312.0,81623.0,22663.0
1776093710299236,60116.0,22336.0,81655.0,23135.0
1776093710319225,60289.0,22408.0,81883.0,23431.0
1776093710339214,60256.0,22402.0,81786.0,23817.0
1776093710359203,60204.0,22394.0,81724.0,24070.0
1776093710379192,59958.0,22323.0,81392.0,24332.0
1776093710399181,59890.0,22308.0,81290.0,24402.0
1776093710419170,59946.0,22341.0,81364.0,24355.0
1776093710439159,59955.0,22358.0,81373.0,24305.0
1776093710459148,59830.0,22328.0,81184.0,24347.0
1776093710479137,59806.0,22340.0,81185.0,24376.0
1776093710499126,59879.0,22349.0,81288.0,24441.0
1776093710519115,59874.0,22317.0,81293.0,24564.0
1776093710539104,59789.0,22258.0,81197.0,24646.0
1776093710559093,59630.0,22168.0,80987.0,24643.0
1776093710579082,59418.0,22080.0,80719.0,24516.0
1776093710599071,59256.0,22019.0,80520.0,24300.0
1776093710619060,59150.0,21985.0,80384.0,23966.0
1776093710639049,59310.0,22040.0,80568.0,23467.0
1776093710659038,59353.0,22064.0,80614.0,23046.0
1776093710679027,59440.0,22109.0,80706.0,22593.0
1776093710699016,59561.0,22170.0,80830.0,22169.0
1776093710719005,59712.0,22231.0,80996.0,21730.0
1776093710738994,59754.0,22254.0,81038.0,21316.0
1776093710758983,59813.0,22286.0,81127.0,20910.0
1776093710778972,59983.0,22349.0,81325.0,20491.0
1776093710798961,59965.0,22361.0,81296.0,20211.0
1776093710818950,60009.0,22381.0,81340.0,19907.0
1776093710838939,60087.0,22412.0,81443.0,19543.0
1776093710859020,60275.0,22479.0,81663.0,19171.0
1776093710879009,60363.0,22512.0,81749.0,18884.0
1776093710898906,60424.0,22537.0,81814.0,18686.0
1776093710918895,60340.0,22516.0,81723.0,18532.0
1776093710938884,60356.0,22508.0,81770.0,18313.0
1776093710958873,60279.0,22458.0,81695.0,18198.0
1776093710978862,60230.0,22405.0,81670.0,18157.0
1776093710998851,60132.0,22333.0,81548.0,18164.0
1776093711018840,59788.0,22196.0,81155.0,18134.0
1776093711038829,59547.0,22100.0,80882.0,18010.0
1776093711058818,59570.0,22099.0,80923.0,17804.0
1776093711078807,59419.0,22049.0,80755.0,17707.0
1776093711098796,59428.0,22049.0,80776.0,17590.0
1776093711118785,59421.0,22052.0,80765.0,17501.0
1776093711138774,59329.0,22028.0,80661.0,17475.0
1776093711158763,59212.0,21993.0,80528.0,17468.0
1776093711178752,59051.0,21950.0,80329.0,17449.0
1776093711198741,58933.0,21914.0,80187.0,17420.0
1776093711218730,58912.0,21913.0,80177.0,17407.0
1776093711238719,58963.0,21936.0,80233.0,17479.0
1776093711258708,58886.0,21916.0,80128.0,17683.0
1776093711278697,58934.0,21944.0,80186.0,17917.0
1776093711298686,58823.0,21920.0,80044.0,18247.0
1776093711318675,58713.0,21887.0,79872.0,18555.0
1776093711338664,58568.0,21847.0,79687.0,18750.0
1776093711358653,58356.0,21786.0,79420.0,18912.0
1776093711378642,58357.0,21802.0,79421.0,18921.0
1776093711398631,58372.0,21801.0,79445.0,18901.0
1776093711418621,58391.0,21778.0,79502.0,18866.0
1776093711438610,58459.0,21779.0,79610.0,18848.0
1776093711458599,58523.0,21770.0,79705.0,18903.0
1776093711478588,58901.0,21881.0,80193.0,19112.0
1776093711498577,59158.0,21963.0,80508.0,19666.0
1776093711518566,59376.0,22015.0,80793.0,20355.0
1776093711538555,59544.0,22061.0,80975.0,21194.0
1776093711558544,59673.0,22115.0,81150.0,22074.0
1776093711578533,59764.0,22146.0,81237.0,23022.0
1776093711598522,59758.0,22157.0,81219.0,23973.0
1776093711618511,59709.0,22154.0,81134.0,24929.0
1776093711638500,59619.0,22137.0,81017.0,25827.0
1776093711658611,59698.0,22177.0,81136.0,26685.0
1776093711678600,59922.0,22254.0,81414.0,27594.0
1776093711698467,59974.0,22276.0,81470.0,28596.0
1776093711718456,60122.0,22336.0,81677.0,29577.0
1776093711738445,60344.0,22408.0,81926.0,30695.0
1776093711758434,60156.0,22363.0,81701.0,32083.0
1776093711778423,60178.0,22378.0,81753.0,33148.0
1776093711798412,60245.0,22405.0,81804.0,34122.0
1776093711818401,60065.0,22362.0,81546.0,35054.0
1776093711838390,59924.0,22338.0,81376.0,35806.0
1776093711858379,59761.0,22288.0,81140.0,36354.0
1776093711878368,59448.0,22168.0,80756.0,36777.0
1776093711898357,59281.0,22080.0,80534.0,36993.0
1776093711918346,59089.0,21995.0,80299.0,37242.0
1776093711938335,59136.0,21987.0,80352.0,37154.0
1776093711958324,59408.0,22063.0,80650.0,36793.0
1776093711978313,59542.0,22102.0,80792.0,36406.0
1776093711998302,59729.0,22142.0,80983.0,35783.0
1776093711998302,59883.0,22189.0,81122.0,35103.0
1776093712018291,60078.0,22274.0,81325.0,34540.0
1776093712038280,60322.0,22360.0,81575.0,34137.0
1776093712058269,60544.0,22421.0,81737.0,33859.0
1776093712078258,60632.0,22472.0,81784.0,33743.0
1776093712098247,60677.0,22533.0,81834.0,33778.0
1776093712118236,60937.0,22622.0,82092.0,33789.0
1776093712138225,60949.0,22642.0,82032.0,34055.0
1776093712158214,60778.0,22613.0,81806.0,34455.0
1776093712178203,60718.0,22615.0,81690.0,34829.0
1776093712198192,60595.0,22614.0,81532.0,35165.0
1776093712218181,60661.0,22627.0,81505.0,35200.0
1776093712238170,60416.0,22606.0,81213.0,35272.0
1776093712258159,60418.0,22661.0,81232.0,35019.0
1776093712278148,60748.0,22771.0,81580.0,34626.0
1776093712298137,60791.0,22786.0,81593.0,34441.0
1776093712318126,60386.0,22689.0,81155.0,34580.0
1776093712338115,60391.0,22667.0,81198.0,34359.0
1776093712358104,60582.0,22689.0,81384.0,34309.0
1776093712378093,60351.0,22663.0,81145.0,34576.0
1776093712398082,60242.0,22639.0,81019.0,34696.0
1776093712418071,59946.0,22570.0,80656.0,34773.0
1776093712438060,59664.0,22512.0,80335.0,34692.0
1776093712458049,59641.0,22511.0,80305.0,34337.0
1776093712478038,59835.0,22581.0,80494.0,34219.0
1776093712498027,59775.0,22597.0,80443.0,34772.0
1776093712518016,59932.0,22656.0,80626.0,35354.0
1776093712538005,60029.0,22676.0,80682.0,35921.0
1776093712557994,60065.0,22708.0,80768.0,36463.0
1776093712577983,60356.0,22786.0,81089.0,37062.0
1776093712597972,60289.0,22797.0,81055.0,37988.0
1776093712617961,60469.0,22851.0,81261.0,38645.0
1776093712637950,60289.0,22789.0,81009.0,39299.0
1776093712657939,60069.0,22739.0,80799.0,39940.0
1776093712677928,60154.0,22766.0,80887.0,40160.0
1776093712697917,59941.0,22727.0,80675.0,40487.0
1776093712717906,59979.0,22725.0,80706.0,40678.0
1776093712737895,59781.0,22658.0,80450.0,40900.0
1776093712757884,59557.0,22579.0,80214.0,41030.0
1776093712777873,59331.0,22473.0,79963.0,40920.0
1776093712797862,59036.0,22347.0,79658.0,40812.0
1776093712817851,59025.0,22309.0,79635.0,40261.0
1776093712837840,58659.0,22186.0,79199.0,39662.0
1776093712857829,58471.0,22123.0,79001.0,38886.0
1776093712877819,58446.0,22118.0,78963.0,37897.0
1776093712897808,58262.0,22067.0,78754.0,36989.0
1776093712917827,58169.0,22055.0,78668.0,36092.0
1776093712937816,58435.0,22163.0,79023.0,35124.0
1776093712957805,58760.0,22292.0,79415.0,34259.0
1776093712977794,58856.0,22355.0,79552.0,33601.0
1776093712997753,59168.0,22481.0,79931.0,32877.0
1776093713017742,59145.0,22509.0,79901.0,32334.0
1776093713037731,58975.0,22487.0,79716.0,31890.0
1776093713057720,59038.0,22533.0,79748.0,31335.0
1776093713077709,58735.0,22458.0,79325.0,30877.0
1776093713097698,58518.0,22424.0,79034.0,30357.0
1776093713117687,58602.0,22497.0,79127.0,29771.0
1776093713137676,58708.0,22561.0,79209.0,29269.0
1776093713157665,58703.0,22598.0,79209.0,28901.0
1776093713177654,59016.0,22737.0,79572.0,28494.0
1776093713197643,58697.0,22638.0,79158.0,28325.0
1776093713217632,58787.0,22664.0,79315.0,27996.0
1776093713237621,58530.0,22525.0,78994.0,27815.0
1776093713257610,58458.0,22450.0,78942.0,27645.0
1776093713277599,58055.0,22226.0,78338.0,27655.0
1776093713297588,57422.0,21919.0,77508.0,27771.0
1776093713317577,57191.0,21805.0,77223.0,27771.0
1776093713337566,57174.0,21790.0,77179.0,27760.0
1776093713357555,56636.0,21518.0,76379.0,27909.0
1776093713377544,56352.0,21403.0,76050.0,27977.0
1776093713397533,56442.0,21454.0,76158.0,27915.0
1776093713417522,56391.0,21427.0,76080.0,27925.0
1776093713437511,56494.0,21482.0,76228.0,27990.0
1776093713457500,56506.0,21487.0,76244.0,28185.0
1776093713477489,56683.0,21578.0,76519.0,28368.0
1776093713497478,56668.0,21567.0,76476.0,28631.0
1776093713517467,56817.0,21645.0,76718.0,28835.0
1776093713537456,56899.0,21676.0,76790.0,29083.0
1776093713557445,56863.0,21663.0,76745.0,29335.0
1776093713577434,56850.0,21666.0,76729.0,29566.0
1776093713597423,56832.0,21667.0,76719.0,29733.0
1776093713617412,56839.0,21672.0,76701.0,29848.0
1776093713637401,56795.0,21660.0,76637.0,29940.0
1776093713657390,56627.0,21588.0,76436.0,30049.0
1776093713677379,56918.0,21708.0,76886.0,29927.0
1776093713697368,56968.0,21695.0,76928.0,29859.0
1776093713717357,57122.0,21741.0,77157.0,29781.0
1776093713737346,57207.0,21761.0,77265.0,29773.0
1776093713757335,57040.0,21680.0,77066.0,29853.0
1776093713777324,57259.0,21772.0,77345.0,29821.0
1776093713797313,57035.0,21682.0,77084.0,29906.0
1776093713817302,57198.0,21757.0,77275.0,29852.0
1776093713837291,57092.0,21721.0,77147.0,29845.0
1776093713857280,56962.0,21657.0,76925.0,29815.0
1776093713877269,56915.0,21664.0,76910.0,29742.0
1776093713897258,57220.0,21804.0,77287.0,29550.0
1776093713917247,57228.0,21820.0,77295.0,29468.0
1776093713937236,57388.0,21902.0,77509.0,29396.0
1776093713957805,57508.0,21965.0,77661.0,29415.0
1776093713977794,57365.0,21909.0,77476.0,29578.0
1776093713997203,57828.0,22146.0,78167.0,29547.0
1776093714017192,58220.0,22331.0,78651.0,29539.0
1776093714037181,58655.0,22525.0,79231.0,29475.0
1776093714057170,58901.0,22636.0,79483.0,29464.0
1776093714077159,58846.0,22639.0,79408.0,29516.0
1776093714097148,58969.0,22715.0,79549.0,29454.0
1776093714117137,59171.0,22815.0,79813.0,29364.0
1776093714137126,59252.0,22825.0,79910.0,29293.0
1776093714157115,59061.0,22737.0,79725.0,29306.0
1776093714177104,59200.0,22764.0,79896.0,29229.0
1776093714197093,59442.0,22841.0,80225.0,29094.0
1776093714217082,59426.0,22819.0,80145.0,29019.0
1776093714237071,59186.0,22739.0,79903.0,29003.0
1776093714257060,59155.0,22728.0,79835.0,28958.0
1776093714277049,59380.0,22820.0,80143.0,28828.0
1776093714297038,59370.0,22824.0,80080.0,28776.0
1776093714317027,59397.0,22859.0,80122.0,28685.0
1776093714337016,59408.0,22891.0,80129.0,28607.0
1776093714357006,59641.0,22988.0,80413.0,28400.0
1776093714376995,59451.0,22940.0,80169.0,28330.0
1776093714396984,59457.0,22955.0,80194.0,28144.0
1776093714416973,59430.0,22965.0,80156.0,27982.0
1776093714436962,59345.0,22948.0,80048.0,27840.0
1776093714456951,59432.0,22997.0,80196.0,27654.0
1776093714476940,59781.0,23125.0,80608.0,27404.0
1776093714496929,59420.0,22996.0,80147.0,27398.0
1776093714516918,59200.0,22935.0,79929.0,27303.0
1776093714536907,59070.0,22883.0,79772.0,27146.0
1776093714556896,58911.0,22816.0,79579.0,26971.0
1776093714576885,58281.0,22548.0,78801.0,26944.0
1776093714596874,58297.0,22518.0,78859.0,26622.0
