timestamp,RED,IR,GREEN,AMBIENT
827999040,42036.0,15326.0,57358.0,145928.0
828019029,42026.0,15318.0,57344.0,145705.0
828039040,42015.0,15319.0,57320.0,145567.0
828059029,42013.0,15316.0,57338.0,145526.0
828079040,42016.0,15323.0,57351.0,145530.0
828099029,42011.0,15319.0,57325.0,145462.0
828118976,41975.0,15302.0,57258.0,145321.0
828138965,42005.0,15321.0,57298.0,145093.0
828158976,42057.0,15336.0,57370.0,144581.0
828178965,42073.0,15347.0,57406.0,143877.0
828198976,42045.0,15333.0,57365.0,142950.0
828218965,42026.0,15325.0,57333.0,141866.0
828238912,42022.0,15325.0,57339.0,140577.0
828258901,42026.0,15335.0,57353.0,139302.0
828278912,42026.0,15327.0,57354.0,138080.0
828298901,42009.0,15327.0,57342.0,136900.0
828318976,42008.0,15325.0,57339.0,135562.0
828338965,42032.0,15341.0,57365.0,133955.0
828358976,42028.0,15331.0,57356.0,132059.0
828378965,41997.0,15320.0,57324.0,129965.0
828398976,41986.0,15319.0,57319.0,127746.0
828418965,41996.0,15323.0,57336.0,125479.0
828439040,41992.0,15324.0,57354.0,123045.0
828459029,41979.0,15322.0,57325.0,120252.0
828479104,41929.0,15305.0,57245.0,117357.0
828499093,41936.0,15300.0,57248.0,114473.0
828519104,41923.0,15310.0,57242.0,111833.0
828539093,41954.0,15326.0,57286.0,109380.0
828558784,41951.0,15316.0,57275.0,106953.0
828578773,41933.0,15318.0,57257.0,104571.0
828598720,41928.0,15321.0,57255.0,102443.0
828618709,41881.0,15301.0,57181.0,100476.0
828638720,41861.0,15291.0,57160.0,98843.0
828658709,41840.0,15285.0,57127.0,97438.0
828678720,41846.0,15297.0,57144.0,96202.0
828698709,41839.0,15280.0,57120.0,95170.0
828718656,41838.0,15281.0,57118.0,94258.0
828738645,41831.0,15293.0,57121.0,93415.0
828758656,41835.0,15284.0,57122.0,92628.0
828778645,41838.0,15281.0,57111.0,91834.0
828798592,41807.0,15275.0,57069.0,90993.0
828818581,41808.0,15279.0,57060.0,90084.0
828839104,41817.0,15273.0,57069.0,89321.0
828859093,41851.0,15289.0,57138.0,88311.0
828878592,41840.0,15283.0,57116.0,87197.0
828898581,41795.0,15275.0,57071.0,86008.0
828918528,41780.0,15268.0,57051.0,84755.0
828938517,41767.0,15253.0,57029.0,83607.0
828958528,41740.0,15246.0,56974.0,82720.0
828978517,41700.0,15231.0,56943.0,82131.0
828998528,41627.0,15195.0,56830.0,82151.0
829018517,41546.0,15176.0,56720.0,82905.0
829038464,41484.0,15138.0,56571.0,84638.0
829058453,41478.0,15139.0,56576.0,87408.0
829078464,41617.0,15198.0,56764.0,90920.0
829098453,41707.0,15230.0,56884.0,94967.0
829118464,41794.0,15261.0,57026.0,99257.0
829138453,41798.0,15263.0,57038.0,103188.0
829158400,41849.0,15281.0,57081.0,106085.0
829178389,41864.0,15291.0,57120.0,107868.0
829198400,41837.0,15271.0,57055.0,108535.0
829218389,41798.0,15249.0,56966.0,108255.0
829238400,41724.0,15228.0,56852.0,106974.0
829258389,41640.0,15193.0,56758.0,105075.0
829278336,41544.0,15146.0,56620.0,103000.0
829298325,41489.0,15129.0,56574.0,100983.0
829318336,41514.0,15141.0,56631.0,99014.0
829338325,41499.0,15136.0,56632.0,97190.0
829358400,41456.0,15108.0,56569.0,95470.0
829378389,41466.0,15127.0,56593.0,93979.0
829398272,41512.0,15140.0,56660.0,92973.0
829418261,41545.0,15152.0,56737.0,92540.0
829438272,41541.0,15150.0,56787.0,92366.0
829458261,41603.0,15167.0,56931.0,92148.0
829478272,41653.0,15190.0,56952.0,92041.0
829498261,41689.0,15192.0,57057.0,92281.0
829518208,41702.0,15195.0,57055.0,92807.0
829538197,41776.0,15227.0,57197.0,93708.0
829558208,41863.0,15257.0,57309.0,95148.0
829578197,41937.0,15288.0,57444.0,97043.0
829598208,42021.0,15321.0,57569.0,99012.0
829618197,42099.0,15346.0,57698.0,100696.0
829638144,42216.0,15396.0,57857.0,101777.0
829658133,42204.0,15395.0,57853.0,102046.0
829678144,42093.0,15340.0,57685.0,101735.0
829698133,41965.0,15303.0,57494.0,101624.0
829718144,42001.0,15318.0,57525.0,102205.0
829738133,42078.0,15355.0,57639.0,103592.0
829758080,42175.0,15400.0,57759.0,105502.0
829778069,42255.0,15433.0,57877.0,107533.0
829798080,42252.0,15438.0,57857.0,109027.0
829818069,42225.0,15435.0,57835.0,109617.0
829839040,42229.0,15447.0,57827.0,109559.0
829859029,42194.0,15435.0,57747.0,109478.0
829878016,42156.0,15430.0,57727.0,109746.0
829898005,42152.0,15435.0,57747.0,110508.0
829918016,42221.0,15470.0,57837.0,111708.0
829938005,42250.0,15483.0,57889.0,113238.0
829958016,42330.0,15527.0,57984.0,115045.0
829978005,42353.0,15537.0,58008.0,117061.0
829997952,42362.0,15537.0,58039.0,119245.0
830017941,42350.0,15548.0,58010.0,121741.0
830037952,42371.0,15561.0,58021.0,124778.0
830057941,42429.0,15590.0,58109.0,128357.0
830077888,42482.0,15602.0,58174.0,132430.0
830097877,42441.0,15598.0,58076.0,136451.0
830117888,42473.0,15611.0,58100.0,140441.0
830137877,42455.0,15611.0,58037.0,143950.0
830157888,42470.0,15617.0,58011.0,147039.0
830177877,42404.0,15596.0,57905.0,149500.0
830197824,42396.0,15603.0,57842.0,151507.0
830217813,42401.0,15605.0,57813.0,153428.0
830237824,42423.0,15639.0,57854.0,155501.0
830257813,42437.0,15645.0,57839.0,157437.0
830277824,42413.0,15641.0,57787.0,159034.0
830297813,42403.0,15632.0,57736.0,160497.0
830317760,42397.0,15633.0,57715.0,161735.0
830337749,42438.0,15657.0,57775.0,162672.0
830357760,42470.0,15664.0,57817.0,163358.0
830377749,42504.0,15705.0,57881.0,163793.0
