timestamp,RED,IR,GREEN,AMBIENT
1776091638787242,93951.0,36871.0,123132.0,24242.0
1776091638807231,93672.0,36822.0,122798.0,24297.0
1776091638827220,93240.0,36709.0,122313.0,24307.0
1776091638847209,92912.0,36635.0,121981.0,24263.0
1776091638867198,92829.0,36621.0,121913.0,24185.0
1776091638887187,92866.0,36636.0,121963.0,24091.0
1776091638907176,92798.0,36620.0,121881.0,24026.0
1776091638927165,92556.0,36566.0,121649.0,23924.0
1776091638947154,92345.0,36516.0,121430.0,23853.0
1776091638967143,92309.0,36512.0,121372.0,23761.0
1776091638987132,92238.0,36501.0,121277.0,23709.0
1776091639007121,91969.0,36427.0,120952.0,23711.0
1776091639027111,91592.0,36335.0,120560.0,23734.0
1776091639047100,91478.0,36320.0,120437.0,23713.0
1776091639067089,91241.0,36255.0,120134.0,23755.0
1776091639087078,90472.0,35958.0,119121.0,23970.0
1776091639107067,89539.0,35579.0,117923.0,24276.0
1776091639127056,90109.0,35823.0,118690.0,24159.0
1776091639147045,89758.0,35753.0,118370.0,24127.0
1776091639167034,88655.0,35355.0,117056.0,24372.0
1776091639187023,87857.0,35056.0,116126.0,24498.0
1776091639207012,88043.0,35197.0,116502.0,24365.0
1776091639227123,87999.0,35212.0,116497.0,24434.0
1776091639247112,87990.0,35236.0,116506.0,24596.0
1776091639266979,88121.0,35315.0,116670.0,24864.0
1776091639286968,88330.0,35414.0,116870.0,25145.0
1776091639306957,88769.0,35579.0,117340.0,25397.0
1776091639326946,89442.0,35819.0,118002.0,25550.0
1776091639346935,89389.0,35777.0,117821.0,25813.0
1776091639366924,89203.0,35734.0,117596.0,26115.0
1776091639386913,88919.0,35603.0,117157.0,26571.0
1776091639406902,88642.0,35500.0,116778.0,27085.0
1776091639426891,88437.0,35430.0,116527.0,27504.0
1776091639446880,88834.0,35542.0,116854.0,27743.0
1776091639466869,88887.0,35534.0,116815.0,27946.0
1776091639486858,89332.0,35678.0,117283.0,27901.0
1776091639506847,89700.0,35814.0,117662.0,27781.0
1776091639526836,89144.0,35706.0,117229.0,27841.0
1776091639546825,89097.0,35750.0,117298.0,27809.0
1776091639566814,88465.0,35570.0,116700.0,28016.0
1776091639586803,88385.0,35596.0,116731.0,28290.0
1776091639606792,88484.0,35656.0,116869.0,28714.0
1776091639626781,88719.0,35747.0,117129.0,29248.0
1776091639646770,89840.0,36141.0,118308.0,29726.0
1776091639666759,91450.0,36691.0,120064.0,30256.0
1776091639686748,93013.0,37197.0,121813.0,30603.0
1776091639706737,93661.0,37406.0,122559.0,30881.0
1776091639726726,94710.0,37815.0,123984.0,30682.0
1776091639746715,96516.0,38458.0,126203.0,30128.0
1776091639766704,97695.0,38875.0,127630.0,29999.0
1776091639786693,98542.0,39137.0,128603.0,30095.0
1776091639806682,98891.0,39244.0,128982.0,30354.0
1776091639826732,98849.0,39201.0,128897.0,30607.0
1776091639846721,98250.0,38994.0,128130.0,30960.0
1776091639866649,97493.0,38763.0,127214.0,31527.0
1776091639886638,96744.0,38538.0,126309.0,31798.0
1776091639906627,96187.0,38405.0,125652.0,31714.0
1776091639926616,95346.0,38201.0,124704.0,31875.0
1776091639946666,95237.0,38211.0,124618.0,31907.0
1776091639966655,95497.0,38296.0,124900.0,31866.0
1776091639986675,95766.0,38390.0,125200.0,31760.0
1776091640006664,95853.0,38432.0,125286.0,31681.0
1776091640026714,95914.0,38484.0,125368.0,31570.0
1776091640046703,96018.0,38534.0,125507.0,31401.0
1776091640066753,96231.0,38627.0,125799.0,31153.0
1776091640086742,96971.0,38868.0,126734.0,30560.0
1776091640106914,97715.0,39098.0,127594.0,29994.0
1776091640126903,97885.0,39128.0,127761.0,29677.0
1776091640146831,97710.0,39059.0,127519.0,29475.0
1776091640166820,97270.0,38918.0,126990.0,29245.0
1776091640186504,96718.0,38759.0,126348.0,29108.0
1776091640206493,96532.0,38712.0,126153.0,28901.0
1776091640226451,96744.0,38770.0,126395.0,28647.0
1776091640246440,96822.0,38766.0,126406.0,28502.0
1776091640266429,96480.0,38651.0,125941.0,28399.0
1776091640286418,95770.0,38412.0,125033.0,28394.0
1776091640306407,95083.0,38190.0,124206.0,28334.0
1776091640326396,94203.0,37892.0,123089.0,28376.0
1776091640346385,92886.0,37500.0,121625.0,28426.0
1776091640366374,92279.0,37320.0,120964.0,28378.0
1776091640386363,91805.0,37175.0,120399.0,28331.0
1776091640406352,91342.0,37029.0,119840.0,28398.0
1776091640426341,90490.0,36773.0,118937.0,28589.0
1776091640446330,90089.0,36703.0,118677.0,28505.0
1776091640466319,90004.0,36742.0,118723.0,28378.0
1776091640486308,90202.0,36896.0,119093.0,28228.0
1776091640506298,90196.0,36908.0,119062.0,28305.0
1776091640526287,89617.0,36692.0,118395.0,28522.0
1776091640546276,89729.0,36740.0,118494.0,28506.0
1776091640566265,90087.0,36852.0,118785.0,28532.0
1776091640586254,90910.0,37107.0,119535.0,28733.0
1776091640606243,92558.0,37731.0,121504.0,28063.0
1776091640626232,92607.0,37765.0,121501.0,28116.0
