timestamp,RED,IR,GREEN,AMBIENT
701823168,65111.0,25386.0,90661.0,100419.0
701843157,65110.0,25385.0,90656.0,100272.0
701863168,65094.0,25387.0,90640.0,100102.0
701883157,65098.0,25389.0,90647.0,100051.0
701903232,65103.0,25386.0,90649.0,99967.0
701923221,65116.0,25400.0,90648.0,99700.0
701943104,65103.0,25395.0,90639.0,99651.0
701963093,65112.0,25396.0,90648.0,99654.0
701983104,65104.0,25408.0,90660.0,99663.0
702003093,65080.0,25391.0,90635.0,99615.0
702023104,65069.0,25400.0,90634.0,99492.0
702043093,65061.0,25386.0,90636.0,99314.0
702063040,65061.0,25381.0,90645.0,99174.0
702083029,65077.0,25381.0,90639.0,99081.0
702103040,65072.0,25380.0,90658.0,98969.0
702123029,65074.0,25373.0,90661.0,98855.0
702143040,65071.0,25369.0,90650.0,98814.0
702163029,65079.0,25365.0,90659.0,98842.0
702182976,65084.0,25363.0,90654.0,98823.0
702202965,65090.0,25366.0,90675.0,98691.0
702222976,65095.0,25359.0,90669.0,98498.0
702242965,65080.0,25354.0,90670.0,98354.0
702262976,65097.0,25358.0,90683.0,98277.0
702282965,65100.0,25361.0,90689.0,98314.0
702302912,65116.0,25364.0,90714.0,98286.0
702322901,65116.0,25364.0,90725.0,98317.0
702342912,65122.0,25373.0,90721.0,98555.0
702362901,65118.0,25370.0,90725.0,98732.0
702382912,65131.0,25359.0,90739.0,98778.0
702402901,65143.0,25373.0,90772.0,98567.0
702422848,65139.0,25367.0,90754.0,98342.0
702442837,65133.0,25369.0,90726.0,98125.0
702462848,65119.0,25363.0,90706.0,97941.0
702482837,65112.0,25377.0,90721.0,97943.0
702502848,65111.0,25372.0,90702.0,97914.0
702522837,65097.0,25375.0,90699.0,97764.0
702542784,65083.0,25360.0,90692.0,97532.0
702562773,65067.0,25360.0,90689.0,97241.0
702582784,65057.0,25355.0,90692.0,96836.0
702602773,65054.0,25347.0,90681.0,96581.0
702622720,65056.0,25327.0,90681.0,96327.0
702642709,65059.0,25330.0,90683.0,95916.0
702662720,65043.0,25312.0,90664.0,95594.0
702682709,65032.0,25311.0,90635.0,95429.0
702702720,65030.0,25300.0,90643.0,95274.0
702722709,65052.0,25304.0,90675.0,95306.0
702742656,65059.0,25312.0,90693.0,95598.0
702762645,65062.0,25313.0,90691.0,95825.0
702782656,65056.0,25304.0,90671.0,95934.0
702802645,65044.0,25297.0,90682.0,95971.0
702822656,65081.0,25304.0,90689.0,96001.0
702842645,65084.0,25315.0,90728.0,96103.0
702862592,65084.0,25312.0,90718.0,96397.0
702882581,65059.0,25302.0,90672.0,96705.0
702903296,65050.0,25297.0,90658.0,96934.0
702923285,65068.0,25299.0,90688.0,96995.0
702942592,65090.0,25320.0,90727.0,97048.0
702962581,65096.0,25315.0,90726.0,97210.0
702982528,65101.0,25325.0,90740.0,97446.0
703002517,65127.0,25329.0,90750.0,97803.0
703022528,65123.0,25341.0,90765.0,97982.0
703042517,65112.0,25333.0,90759.0,98037.0
703062528,65103.0,25329.0,90749.0,97949.0
703082517,65090.0,25320.0,90756.0,97783.0
703102464,65090.0,25317.0,90744.0,97694.0
703122453,65095.0,25307.0,90766.0,97690.0
703142464,65101.0,25306.0,90780.0,97630.0
703162453,65115.0,25306.0,90796.0,97509.0
703182464,65108.0,25285.0,90773.0,97467.0
703202453,65075.0,25281.0,90748.0,97493.0
703222400,65085.0,25263.0,90753.0,97476.0
703242389,65100.0,25273.0,90781.0,97521.0
703262400,65112.0,25276.0,90776.0,97605.0
703282389,65103.0,25267.0,90754.0,97704.0
703302400,65094.0,25256.0,90751.0,97635.0
703322389,65093.0,25253.0,90752.0,97390.0
703342336,65101.0,25253.0,90764.0,97078.0
703362325,65107.0,25262.0,90789.0,96766.0
703382336,65113.0,25257.0,90792.0,96732.0
703402325,65126.0,25261.0,90776.0,96860.0
703422336,65126.0,25260.0,90803.0,96884.0
703442325,65142.0,25275.0,90825.0,96864.0
703462400,65152.0,25274.0,90841.0,97163.0
703482389,65150.0,25271.0,90816.0,97713.0
703502272,65144.0,25265.0,90778.0,98015.0
703522261,65123.0,25261.0,90760.0,97930.0
703542272,65105.0,25252.0,90741.0,97876.0
703562261,65077.0,25232.0,90687.0,97993.0
703582208,65035.0,25219.0,90640.0,98228.0
703602197,65040.0,25215.0,90658.0,98239.0
703622208,65055.0,25201.0,90684.0,98124.0
703642197,65051.0,25212.0,90693.0,98096.0
703662208,65060.0,25203.0,90703.0,98248.0
703682197,65074.0,25196.0,90727.0,98511.0
703702144,65070.0,25175.0,90726.0,98746.0
703722133,65073.0,25178.0,90737.0,98574.0
703742144,65067.0,25167.0,90730.0,98174.0
703762133,65079.0,25168.0,90741.0,98055.0
703782144,65068.0,25154.0,90728.0,98022.0
703802133,65064.0,25142.0,90712.0,97953.0
703822080,65052.0,25142.0,90689.0,97852.0
703842069,65038.0,25135.0,90669.0,97793.0
703862080,65052.0,25132.0,90670.0,97963.0
703882069,65045.0,25129.0,90680.0,98126.0
703884096,65056.0,25134.0,90687.0,98280.0
703904085,65059.0,25137.0,90690.0,98225.0
703924096,65046.0,25133.0,90687.0,98014.0
703961984,65052.0,25132.0,90688.0,97841.0
703981973,65061.0,25130.0,90693.0,97665.0
704001984,65063.0,25139.0,90699.0,97564.0
704021973,65064.0,25147.0,90701.0,97473.0
704041984,65074.0,25153.0,90697.0,97541.0
704061973,65090.0,25154.0,90740.0,97490.0
704082048,65080.0,25155.0,90731.0,97566.0
704102037,65062.0,25144.0,90707.0,97773.0
704121920,65054.0,25142.0,90715.0,97885.0
704141909,65056.0,25133.0,90728.0,97809.0
704161920,65063.0,25122.0,90744.0,97724.0
704181909,65067.0,25117.0,90751.0,97840.0
704201856,65029.0,25089.0,90689.0,97979.0
704221845,65012.0,25086.0,90675.0,97494.0
704241856,65019.0,25087.0,90691.0,97265.0
704261845,65031.0,25081.0,90713.0,97366.0
704281856,65029.0,25081.0,90701.0,97601.0
704301845,65012.0,25068.0,90663.0,97583.0
704321792,65007.0,25066.0,90663.0,97450.0
704341781,65023.0,25069.0,90685.0,97311.0
704361792,65051.0,25082.0,90730.0,97086.0
704381781,65076.0,25087.0,90769.0,96837.0
704383360,65102.0,25117.0,90819.0,96992.0
704403349,65121.0,25112.0,90838.0,97685.0
704423360,65132.0,25121.0,90865.0,97746.0
704461760,65159.0,25134.0,90913.0,97693.0
704481749,65194.0,25148.0,90943.0,98095.0
704501696,65198.0,25138.0,90953.0,97797.0
704521685,65179.0,25125.0,90914.0,96688.0
704541696,65150.0,25125.0,90894.0,95531.0
704561685,65158.0,25132.0,90906.0,94220.0
704581696,65163.0,25134.0,90909.0,92348.0
704601685,65138.0,25127.0,90871.0,90001.0
704621632,65104.0,25104.0,90820.0,87949.0
704641621,65056.0,25083.0,90773.0,86231.0
704661632,65017.0,25060.0,90731.0,84518.0
704681621,64988.0,25051.0,90713.0,82984.0
704701632,65013.0,25056.0,90757.0,81809.0
704721621,65037.0,25049.0,90816.0,81130.0
704741568,65026.0,25035.0,90808.0,80397.0
704761557,65017.0,25036.0,90788.0,79842.0
704781568,65036.0,25030.0,90824.0,79295.0
704801557,65071.0,25038.0,90879.0,79208.0
704821568,65088.0,25036.0,90877.0,79385.0
704841557,65062.0,25027.0,90866.0,79529.0
704861504,65041.0,25028.0,90856.0,79547.0
704881493,65031.0,25014.0,90840.0,79290.0
704883904,65003.0,25004.0,90786.0,79010.0
704903893,65014.0,24994.0,90815.0,78620.0
704923904,65038.0,25000.0,90846.0,78115.0
704961472,65014.0,24985.0,90814.0,77897.0
704981461,64993.0,24972.0,90780.0,78164.0
705001472,65025.0,24983.0,90808.0,78389.0
705021461,65039.0,24992.0,90862.0,78356.0
705041408,65023.0,24983.0,90814.0,78500.0
705061397,64998.0,24971.0,90772.0,78914.0
705081408,65000.0,24966.0,90779.0,79163.0
705101397,65021.0,24977.0,90823.0,79215.0
705121408,65035.0,24977.0,90818.0,79405.0
705141397,64975.0,24954.0,90750.0,79784.0
705161536,64930.0,24940.0,90704.0,79939.0
705181525,64928.0,24922.0,90718.0,79817.0
705201472,64938.0,24916.0,90727.0,80024.0
705221461,64925.0,24904.0,90722.0,80447.0
705241472,64892.0,24877.0,90656.0,80577.0
705261461,64884.0,24865.0,90650.0,80759.0
705281536,64893.0,24867.0,90683.0,81263.0
